ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-64875,,TMRW BEEF GRND VEGAN FZ,2.0,bag,5.0,lb,MEAT
I-3113,,VINEGAR APPLE CIDER,4.0,L,1.0,L,FOOD - GROCERY
