ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-5803,54,Garam Masala,310.0,g,110.0,g,Y
I-7648,5,Butter Unsalted 1 lb,2.0,Kg,110.0,oz,Y
I-11651,37,Tomatoes 5 x 6 Bulk,24.0,Kg,110.0,oz,Y
I-13718,54,KASOORI METHI,60.0,g,110.0,g,Y
I-1894,39,ONIONS GREEN ,300.0,g,18.0,oz,Y
I-2116,40,PEPPERS-GREEN MED,1.5,Kg,18.0,oz,Y
I-2167,26,QUINOA,4.0,Kg,18.0,oz,Y
I-2442,25,VINEGAR RICE SEAS GOURM,375.0,ml,18.0,ml,Y
I-5106,31,PEPPERS - YELLOW,1.5,Kg,18.0,oz,Y
I-14979,26,QUINOA tri colour ,4.0,Kg,18.0,g,Y
I-1635,9,BUTTERMILK 3.25%,2000.0,ml,20.0,ml,Y
I-4091,56,SALT KOSHER COARSE,15.0,g,20.0,g,Y
I-14882,4,CHICKEN TENDER 20kg,20.0,Kg,20.0,g,Y
I-2328,54,SPICE CLOVES GROUND ,5.0,g,100.0,g,N
I-2335,38,SPICE GINGER GROUND SHAKER ,10.0,g,100.0,g,N
I-2337,54,SPICE NUTMEG GROUND SHAKER ,0.4,fl oz,100.0,fl oz,N
I-5796,43,Syrup-Maple Jug Medium #1,150.0,ml,100.0,ml,N
I-12752,26,PECANS-Lrge Fancy,100.0,g,100.0,g,N
I-2203,31,SALSA MED THICK AND CHUNKY,4.0,fl oz,250.0,ml,N
I-4014,22,"Tortilla Corn 6""",16.0,ea,250.0,ea,N
I-10955,6,Cheese 3 Blend Shred ,160.0,g,250.0,g,N
I-14532,49,Black Olives sliced,40.0,g,250.0,g,N
I-1637,36,CABBAGE GREEN,2.0,oz,1.0,oz,N
I-1892,36,CABBAGE RED ,2.0,oz,1.0,oz,N
I-7647,24,"Tortilla Flour 6""",2.0,ea,1.0,ea,N
I-10942,12,Cod Port 1.7Z Btd Taco Cut,2.0,ea,1.0,ea,N
I-13719,61,2019 misc exp ,1.0,ea,1.0,ea,N
I-9665,12,COD GREY LOIN 3OZ IQF OW,1.0,ea,1.0,ea,N
I-10510,50,Hoyne - Dark Matter 50L,0.2,fl oz,1.0,fl oz,N
I-2087,40,PARSLEY ,0.2,BUNCH,1.0,BUNCH,N
I-2209,56,SALT TABLE IODIZED,3.0,g,1.0,g,N
