invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount
252033,M123033004,-172.0000,69025,-59.0000,-123.9000,-123.9000,each,2.1000,CANDIED CINNAMON ALMOND,2023-04-02,K & K FOOD SERVICE,78,C,N,-59.000,each,34,21,CANDIES SNACKS,KK051094,N,1.000,1.000,each,7,Candy ,N,0
252099,0252099,153.3000,69025,15.0000,31.5000,31.5000,each,2.1000,CANDIED CINNAMON ALMOND,2023-04-19,STORE: Hero  CC00553,81,T,N,15.000,each,232,21,CANDIES SNACKS,KK051094,N,1.000,1.000,each,7,Candy ,N,0
252100,0252099,-153.3000,69025,-15.0000,-31.5000,-31.5000,each,2.1000,CANDIED CINNAMON ALMOND,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-15.000,each,231,21,CANDIES SNACKS,KK051094,N,1.000,1.000,each,7,Candy ,N,0
252099,0252099,153.3000,68933,14.0000,29.4000,29.4000,each,2.1000,CANDIED COCONUT ALMO,2023-04-19,STORE: Hero  CC00553,81,T,N,14.000,each,232,21,CANDIES SNACKS,KK051093,N,1.000,1.000,each,7,Candy ,N,0
252100,0252099,-153.3000,68933,-14.0000,-29.4000,-29.4000,each,2.1000,CANDIED COCONUT ALMO,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-14.000,each,231,21,CANDIES SNACKS,KK051093,N,1.000,1.000,each,7,Candy ,N,0
252099,0252099,153.3000,68932,12.0000,25.2000,25.2000,each,2.1000,CANDIED COCONUT CASH,2023-04-19,STORE: Hero  CC00553,81,T,N,12.000,each,232,21,CANDIES SNACKS,KK052116,N,1.000,1.000,each,7,Candy ,N,0
252100,0252099,-153.3000,68932,-12.0000,-25.2000,-25.2000,each,2.1000,CANDIED COCONUT CASH,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-12.000,each,231,21,CANDIES SNACKS,KK052116,N,1.000,1.000,each,7,Candy ,N,0
252099,0252099,153.3000,68934,14.0000,29.4000,29.4000,each,2.1000,CANDIED IRISH CREAM,2023-04-19,STORE: Hero  CC00553,81,T,N,14.000,each,232,21,CANDIES SNACKS,KK051095,N,1.000,1.000,each,7,Candy ,N,0
252100,0252099,-153.3000,68934,-14.0000,-29.4000,-29.4000,each,2.1000,CANDIED IRISH CREAM,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-14.000,each,231,21,CANDIES SNACKS,KK051095,N,1.000,1.000,each,7,Candy ,N,0
252099,0252099,153.3000,68931,18.0000,37.8000,37.8000,each,2.1000,CANDIED SALT CARAMEL,2023-04-19,STORE: Hero  CC00553,81,T,N,18.000,each,232,21,CANDIES SNACKS,KK052117,N,1.000,1.000,each,7,Candy ,N,0
252100,0252099,-153.3000,68931,-18.0000,-37.8000,-37.8000,each,2.1000,CANDIED SALT CARAMEL,2023-04-19,STORE: Orchard Commons Dining Room,82,F,N,-18.000,each,231,21,CANDIES SNACKS,KK052117,N,1.000,1.000,each,7,Candy ,N,0
248505,9001133184,903.5300,63023,3.0000,31.2600,31.2600,CA,10.4200,CHIP PRINGLE SOUR CRM,2023-03-08,GORDON FOOD SERVICE (GFS),82,B,N,120.000,each,26,21,CANDIES SNACKS,1215008,N,1.000,40.000,CA,7,Candy ,N,0
249922,9001216311,490.4400,63023,3.0000,31.2600,31.2600,CA,10.4200,CHIP PRINGLE SOUR CRM,2023-03-17,GORDON FOOD SERVICE (GFS),82,B,N,120.000,each,26,21,CANDIES SNACKS,1215008,N,1.000,40.000,CA,7,Candy ,N,0
248505,9001133184,903.5300,63024,2.0000,20.8400,20.8400,CA,10.4200,CHIP PRINGLES BBQ,2023-03-08,GORDON FOOD SERVICE (GFS),82,B,N,80.000,each,26,21,CANDIES SNACKS,1242780,N,1.000,40.000,CA,7,Candy ,N,0
249922,9001216311,490.4400,63024,2.0000,20.8400,20.8400,CA,10.4200,CHIP PRINGLES BBQ,2023-03-17,GORDON FOOD SERVICE (GFS),82,B,N,80.000,each,26,21,CANDIES SNACKS,1242780,N,1.000,40.000,CA,7,Candy ,N,0
247693,092288,918.7300,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-03-02,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
248067,092544,899.7800,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-03-06,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
248864,093029,1188.5600,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-03-10,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
248867,093277,653.7700,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-03-14,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
250772,094554,688.9200,2937,2.0000,143.1800,143.1800,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-03-29,CIOFFI'S MEAT MARKET AND DELI,5,B,N,12000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
251685,094937,713.6400,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-04-03,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
252146,095927,1355.8300,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-04-14,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
252145,096053,930.4400,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-04-17,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
252732,096536,724.0600,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-04-21,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
247874,9001070944,8370.4900,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-01,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
247877,9001094408,7899.8200,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
247973,9001094224,8190.6400,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
248381,9001112003,5367.6600,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
248382,9001123405,5194.9500,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-07,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
248383,9001132129,4406.9100,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
248840,9001133189,7045.4000,62911,4.0000,288.7200,288.7200,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-08,GORDON FOOD SERVICE (GFS),81,B,N,8.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
248666,9001155888,8612.4700,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-10,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
248857,9001173820,10187.7800,62911,2.0000,144.3600,144.3600,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-13,GORDON FOOD SERVICE (GFS),81,B,N,4.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
248743,9001173806,5496.5400,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-13,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
248997,9001185341,7931.7400,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-14,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
249646,9001216334,8903.7200,62911,2.0000,144.3600,144.3600,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-17,GORDON FOOD SERVICE (GFS),81,B,N,4.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
249660,9001216528,9277.9200,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-17,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
249552,9001238073,9511.6700,62911,2.0000,144.3600,144.3600,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,4.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
249664,9001250236,2780.6000,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-21,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
249851,9001271332,7700.6100,62911,2.0000,144.3600,144.3600,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-23,GORDON FOOD SERVICE (GFS),81,B,N,4.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
250308,9001283316,7626.4100,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-24,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
250637,9001312357,3604.5800,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
250257,9001312343,6348.9800,62911,2.0000,144.3600,144.3600,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-03-28,GORDON FOOD SERVICE (GFS),51,B,N,4.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
251254,9001364363,2537.7800,62911,2.0000,147.4400,147.4400,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-03,GORDON FOOD SERVICE (GFS),51,B,Y,4.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
251527,9001364421,12483.6400,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
251284,9001364385,9067.2900,62911,1.0000,73.7200,73.7200,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-03,GORDON FOOD SERVICE (GFS),9,B,Y,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
251473,9001376335,9843.9600,62911,1.0000,73.7200,73.7200,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-04,GORDON FOOD SERVICE (GFS),9,B,Y,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
251394,9001385794,5765.1600,62911,2.0000,147.4400,147.4400,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-05,GORDON FOOD SERVICE (GFS),51,B,Y,4.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
251526,9001398786,5197.8800,62911,2.0000,147.4400,147.4400,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-06,GORDON FOOD SERVICE (GFS),81,B,Y,4.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
251476,9001408463,6911.0500,62911,1.0000,73.7200,73.7200,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-07,GORDON FOOD SERVICE (GFS),9,B,Y,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
251477,9001425815,4692.8300,62911,1.0000,73.7200,73.7200,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-10,GORDON FOOD SERVICE (GFS),9,B,Y,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
252009,9001470438,8409.1800,62911,1.0000,73.7200,73.7200,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-14,GORDON FOOD SERVICE (GFS),9,B,Y,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
252291,9001489130,7813.4700,62911,1.0000,73.7200,73.7200,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,Y,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
252200,9001489929,3494.9500,62911,2.0000,147.4400,147.4400,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-17,GORDON FOOD SERVICE (GFS),51,B,Y,4.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
252458,9001537197,7606.7000,62911,1.0000,73.7200,73.7200,cs,73.7200,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-04-21,GORDON FOOD SERVICE (GFS),9,B,Y,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,Y,0
249370,26152,200.4600,13791,1.0000,30.9000,30.9000,cs,30.9000,BAR GF NANAIMO 3X3 WRAPPED,2023-03-08,WENDEL'S TRUE FOODS,88,B,Y,12.000,CT,60,19,BAKED GOODS,2720RTC,N,1.000,12.000,cs,2,Food,Y,0
250025,26155,128.3600,13791,1.0000,30.9000,30.9000,cs,30.9000,BAR GF NANAIMO 3X3 WRAPPED,2023-03-08,WENDEL'S TRUE FOODS,81,B,Y,12.000,CT,60,19,BAKED GOODS,2720RTC,N,1.000,12.000,cs,2,Food,Y,0
249456,26207,226.4400,13791,2.0000,61.8000,61.8000,cs,30.9000,BAR GF NANAIMO 3X3 WRAPPED,2023-03-15,WENDEL'S TRUE FOODS,27,B,Y,24.000,CT,60,19,BAKED GOODS,2720RTC,N,1.000,12.000,cs,2,Food,Y,0
250027,26254,355.1700,13791,1.0000,30.9000,30.9000,cs,30.9000,BAR GF NANAIMO 3X3 WRAPPED,2023-03-22,WENDEL'S TRUE FOODS,81,B,N,12.000,CT,60,19,BAKED GOODS,2720RTC,N,1.000,12.000,cs,2,Food,Y,0
250675,26298,213.4700,13791,1.0000,30.9000,30.9000,cs,30.9000,BAR GF NANAIMO 3X3 WRAPPED,2023-03-29,WENDEL'S TRUE FOODS,9,B,Y,12.000,CT,60,19,BAKED GOODS,2720RTC,N,1.000,12.000,cs,2,Food,Y,0
251330,26355,238.6900,13791,1.0000,30.9000,30.9000,cs,30.9000,BAR GF NANAIMO 3X3 WRAPPED,2023-04-05,WENDEL'S TRUE FOODS,88,B,Y,12.000,CT,60,19,BAKED GOODS,2720RTC,N,1.000,12.000,cs,2,Food,N,0
248844,9001112005,5870.8100,16095,1.0000,56.1000,56.1000,cs,56.1000,BAR LEMON BURST MACAROON,2023-03-06,GORDON FOOD SERVICE (GFS),81,B,N,2.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,N,0
248381,9001112003,5367.6600,16095,1.0000,56.1000,56.1000,cs,56.1000,BAR LEMON BURST MACAROON,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,N,0
248383,9001132129,4406.9100,16095,1.0000,56.1000,56.1000,cs,56.1000,BAR LEMON BURST MACAROON,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,N,0
248840,9001133189,7045.4000,16095,2.0000,112.2000,112.2000,cs,56.1000,BAR LEMON BURST MACAROON,2023-03-08,GORDON FOOD SERVICE (GFS),81,B,N,4.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,N,0
250022,9001206712,8283.1900,16095,1.0000,56.1000,56.1000,cs,56.1000,BAR LEMON BURST MACAROON,2023-03-16,GORDON FOOD SERVICE (GFS),81,B,N,2.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,N,0
249552,9001238073,9511.6700,16095,1.0000,56.1000,56.1000,cs,56.1000,BAR LEMON BURST MACAROON,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,N,0
250456,9001301583,3404.8600,16095,2.0000,112.2000,112.2000,cs,56.1000,BAR LEMON BURST MACAROON,2023-03-27,GORDON FOOD SERVICE (GFS),81,B,N,4.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,N,0
251254,9001364363,2537.7800,16095,2.0000,115.2800,115.2800,cs,57.6400,BAR LEMON BURST MACAROON,2023-04-03,GORDON FOOD SERVICE (GFS),51,B,Y,4.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,Y,0
251524,9001376341,7624.1700,16095,1.0000,57.6400,57.6400,cs,57.6400,BAR LEMON BURST MACAROON,2023-04-04,GORDON FOOD SERVICE (GFS),81,B,Y,2.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,Y,0
251394,9001385794,5765.1600,16095,1.0000,57.6400,57.6400,cs,57.6400,BAR LEMON BURST MACAROON,2023-04-05,GORDON FOOD SERVICE (GFS),51,B,Y,2.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,Y,0
251526,9001398786,5197.8800,16095,1.0000,57.6400,57.6400,cs,57.6400,BAR LEMON BURST MACAROON,2023-04-06,GORDON FOOD SERVICE (GFS),81,B,Y,2.000,SHEET,26,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,Y,0
247877,9001094408,7899.8200,1020,2.0000,114.3600,114.3600,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,4.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
247973,9001094224,8190.6400,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
248381,9001112003,5367.6600,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
248844,9001112005,5870.8100,1020,2.0000,114.3600,114.3600,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-06,GORDON FOOD SERVICE (GFS),81,B,N,4.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
248382,9001123405,5194.9500,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-07,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
248383,9001132129,4406.9100,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-08,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
248841,9001143344,6097.0900,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-09,GORDON FOOD SERVICE (GFS),81,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
248663,9001144510,9116.1100,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-09,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
248743,9001173806,5496.5400,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-13,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
248997,9001185341,7931.7400,1020,2.0000,114.3600,114.3600,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-14,GORDON FOOD SERVICE (GFS),9,B,N,4.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
249023,9001195359,7268.7800,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-15,GORDON FOOD SERVICE (GFS),51,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
250022,9001206712,8283.1900,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-16,GORDON FOOD SERVICE (GFS),81,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
249646,9001216334,8903.7200,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-17,GORDON FOOD SERVICE (GFS),81,B,Y,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
249660,9001216528,9277.9200,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-17,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
249552,9001238073,9511.6700,1020,2.0000,114.3600,114.3600,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,4.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
249661,9001238078,8418.1900,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-20,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
249851,9001271332,7700.6100,1020,2.0000,114.3600,114.3600,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-23,GORDON FOOD SERVICE (GFS),81,B,N,4.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
250456,9001301583,3404.8600,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-27,GORDON FOOD SERVICE (GFS),81,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
250257,9001312343,6348.9800,1020,2.0000,114.3600,114.3600,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-28,GORDON FOOD SERVICE (GFS),51,B,N,4.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
250637,9001312357,3604.5800,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-28,GORDON FOOD SERVICE (GFS),9,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
250751,9001333282,6971.3100,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-03-30,GORDON FOOD SERVICE (GFS),81,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
251254,9001364363,2537.7800,1020,2.0000,117.4400,117.4400,cs,58.7200,BAR NANAIMO SCORED 12X16IN ,2023-04-03,GORDON FOOD SERVICE (GFS),51,B,Y,4.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,Y,0
251473,9001376335,9843.9600,1020,1.0000,58.7200,58.7200,cs,58.7200,BAR NANAIMO SCORED 12X16IN ,2023-04-04,GORDON FOOD SERVICE (GFS),9,B,Y,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,Y,0
251524,9001376341,7624.1700,1020,2.0000,117.4400,117.4400,cs,58.7200,BAR NANAIMO SCORED 12X16IN ,2023-04-04,GORDON FOOD SERVICE (GFS),81,B,Y,4.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,Y,0
251394,9001385794,5765.1600,1020,2.0000,117.4400,117.4400,cs,58.7200,BAR NANAIMO SCORED 12X16IN ,2023-04-05,GORDON FOOD SERVICE (GFS),51,B,Y,4.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,Y,0
251476,9001408463,6911.0500,1020,1.0000,58.7200,58.7200,cs,58.7200,BAR NANAIMO SCORED 12X16IN ,2023-04-07,GORDON FOOD SERVICE (GFS),9,B,Y,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,Y,0
