invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount
253580,098448,382.7700,2937,2.0000,143.1800,143.1800,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-05-12,CIOFFI'S MEAT MARKET AND DELI,17,B,Y,12000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
253818,098592,561.9400,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-05-15,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
253879,098448CR,-143.1800,2937,-2.0000,-143.1800,-143.1800,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-05-15,CIOFFI'S MEAT MARKET AND DELI,17,B,N,-12000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
255409,100030,491.3600,2937,1.0000,71.5900,71.5900,cs,71.5900,SAVIOARDI (LADY FINGERS) ,2023-05-31,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
255410,101072,732.6500,2937,1.0000,62.9900,62.9900,cs,62.9900,SAVIOARDI (LADY FINGERS) ,2023-06-12,CIOFFI'S MEAT MARKET AND DELI,5,B,Y,6000.000,pak,13,21,CANDIES SNACKS,WS1354,N,400.000,15.000,cs,7,Candy ,N,0
254881,9001986310,1036.9900,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-05-31,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
254883,9002017833,6536.4700,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
254595,0254595,418.5800,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-06-02,STORE: Orchard Commons Dining Room,89,T,N,2.000,SHEET,231,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
254596,0254595,-418.5800,62911,-1.0000,-72.1800,-72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-06-02,STORE: SUMCONF CC00534,81,F,N,-2.000,SHEET,262,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
255354,9002187866,2599.9200,62911,1.0000,72.1800,72.1800,cs,72.1800,BAR BROWNIE TRIPLE CHOC CHUCK ,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,6999005,N,1.000,2.000,cs,2,Food,N,0
254461,26611,127.2700,13791,1.0000,30.9000,30.9000,cs,30.9000,BAR GF NANAIMO 3X3 WRAPPED,2023-05-25,WENDEL'S TRUE FOODS,88,B,N,12.000,CT,60,19,BAKED GOODS,2720RTC,N,1.000,12.000,cs,2,Food,N,0
254618,26625,256.7300,13791,1.0000,30.9000,30.9000,cs,30.9000,BAR GF NANAIMO 3X3 WRAPPED,2023-05-30,WENDEL'S TRUE FOODS,89,B,Y,12.000,CT,60,19,BAKED GOODS,2720RTC,N,1.000,12.000,cs,2,Food,N,0
254595,0254595,418.5800,16095,1.0000,56.1000,56.1000,cs,56.1000,BAR LEMON BURST MACAROON,2023-06-02,STORE: Orchard Commons Dining Room,89,T,N,2.000,SHEET,231,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,N,0
254596,0254595,-418.5800,16095,-1.0000,-56.1000,-56.1000,cs,56.1000,BAR LEMON BURST MACAROON,2023-06-02,STORE: SUMCONF CC00534,81,F,N,-2.000,SHEET,262,19,BAKED GOODS,5693005,N,1.000,2.000,cs,2,Food,N,0
254318,9001905295,2710.7400,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
254037,9001905306,451.0200,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-05-24,GORDON FOOD SERVICE (GFS),88,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
254605,9001973218,3404.8000,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-05-30,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
254883,9002017833,6536.4700,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
254595,0254595,418.5800,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-06-02,STORE: Orchard Commons Dining Room,89,T,N,2.000,SHEET,231,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
254596,0254595,-418.5800,1020,-1.0000,-57.1800,-57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-06-02,STORE: SUMCONF CC00534,81,F,N,-2.000,SHEET,262,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
254886,9002084454,1077.2100,1020,1.0000,57.1800,57.1800,cs,57.1800,BAR NANAIMO SCORED 12X16IN ,2023-06-08,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1174120,N,1.000,2.000,cs,2,Food,N,0
253187,551861,165.3500,1241,6.0000,62.9400,62.9400,6 pk,10.4900,BAR OAT FUDGE(6 PACK),2023-05-25,Sevco Enterprises Ltd.,81,B,Y,36.000,CT,530,19,BAKED GOODS,MTB040,N,1.000,6.000,6 pk,2,Food,Y,0
253251,18095914,142.8500,63683,4.0000,5.0000,5.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-05-01,HILLCREST BAKERY & DELI LTD.,88,B,N,4.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
253223,18095903,249.3000,63683,6.0000,7.5000,7.5000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-05-01,HILLCREST BAKERY & DELI LTD.,41,B,N,6.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
253252,18095928,165.5500,63683,4.0000,5.0000,5.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-05-04,HILLCREST BAKERY & DELI LTD.,88,B,N,4.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
254756,18096012,261.5000,63683,4.0000,5.0000,5.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-05-06,HILLCREST BAKERY & DELI LTD.,88,B,N,4.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
253468,18095936,187.1000,63683,4.0000,5.0000,5.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-05-08,HILLCREST BAKERY & DELI LTD.,88,B,N,4.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
254345,18095937,170.6500,63683,4.0000,5.0000,5.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-05-11,HILLCREST BAKERY & DELI LTD.,88,B,N,4.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
254409,18095957,129.8500,63683,4.0000,5.0000,5.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-05-18,HILLCREST BAKERY & DELI LTD.,88,B,N,4.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
254410,18095974,433.5000,63683,8.0000,10.0000,10.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-05-23,HILLCREST BAKERY & DELI LTD.,88,B,N,8.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
254579,18095993,263.1500,63683,4.0000,5.0000,5.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-05-29,HILLCREST BAKERY & DELI LTD.,88,B,N,4.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
254757,18096013,156.0000,63683,4.0000,5.0000,5.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-06-08,HILLCREST BAKERY & DELI LTD.,88,B,N,4.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
255081,18096032,186.6000,63683,4.0000,5.0000,5.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-06-15,HILLCREST BAKERY & DELI LTD.,88,B,N,4.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
255283,18096050,295.4500,63683,8.0000,10.0000,10.0000,ea,1.2500,BISCUITS HAM&CHEESE EA,2023-06-19,HILLCREST BAKERY & DELI LTD.,88,B,N,8.000,ea,544,19,BAKED GOODS,901,N,1.000,1.000,ea,2,Food,N,0
253449,9001622196,1663.9600,1028,1.0000,43.7800,43.7800,cs,43.7800,BREAD NAAN ORIGINAL TEARDROP,2023-05-01,GORDON FOOD SERVICE (GFS),17,B,Y,48.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,Y,0
253445,9001707998,1388.8900,1028,1.0000,42.2400,42.2400,cs,42.2400,BREAD NAAN ORIGINAL TEARDROP,2023-05-08,GORDON FOOD SERVICE (GFS),17,B,N,48.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,N,0
253849,9001823787,1728.3700,1028,1.0000,42.2400,42.2400,cs,42.2400,BREAD NAAN ORIGINAL TEARDROP,2023-05-17,GORDON FOOD SERVICE (GFS),17,B,N,48.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,N,0
254213,9001855595,5058.9800,1028,1.0000,42.2400,42.2400,cs,42.2400,BREAD NAAN ORIGINAL TEARDROP,2023-05-19,GORDON FOOD SERVICE (GFS),17,B,N,48.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,N,0
254229,9001936583,2566.2300,1028,1.0000,42.2400,42.2400,cs,42.2400,BREAD NAAN ORIGINAL TEARDROP,2023-05-26,GORDON FOOD SERVICE (GFS),17,B,N,48.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,N,0
254670,9001957382,2183.3900,1028,1.0000,42.2400,42.2400,cs,42.2400,BREAD NAAN ORIGINAL TEARDROP,2023-05-29,GORDON FOOD SERVICE (GFS),17,B,N,48.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,N,0
254672,9002017841,2267.0400,1028,1.0000,42.2400,42.2400,cs,42.2400,BREAD NAAN ORIGINAL TEARDROP,2023-06-02,GORDON FOOD SERVICE (GFS),17,B,N,48.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,N,0
255095,9002102181,3068.8800,1028,1.0000,42.2400,42.2400,cs,42.2400,BREAD NAAN ORIGINAL TEARDROP,2023-06-09,GORDON FOOD SERVICE (GFS),17,B,N,48.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,N,0
255205,9002187870,5122.3500,1028,1.0000,42.2400,42.2400,cs,42.2400,BREAD NAAN ORIGINAL TEARDROP,2023-06-16,GORDON FOOD SERVICE (GFS),17,B,N,48.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,N,0
255319,9002212536,2939.9200,1028,2.0000,84.4800,84.4800,cs,42.2400,BREAD NAAN ORIGINAL TEARDROP,2023-06-19,GORDON FOOD SERVICE (GFS),17,B,N,96.000,CT,26,19,BAKED GOODS,1290728,N,1.000,48.000,cs,2,Food,N,0
254618,26625,256.7300,13790,1.0000,29.5500,29.5500,cs,29.5500,BROWNIE GF CHOC 3X3 WRAPPED,2023-05-30,WENDEL'S TRUE FOODS,89,B,Y,12.000,CT,60,19,BAKED GOODS,2654RTC,N,1.000,12.000,cs,2,Food,N,0
254312,9001770019,1754.7900,1016,1.0000,69.5300,69.5300,cs,69.5300,BROWNIE ROCKY ROAD 12X16IN TFC,2023-05-12,GORDON FOOD SERVICE (GFS),89,B,Y,2.000,SHEET,26,19,BAKED GOODS,5801205,N,1.000,2.000,cs,2,Food,N,0
254321,9001936562,2922.2700,1016,1.0000,69.5300,69.5300,cs,69.5300,BROWNIE ROCKY ROAD 12X16IN TFC,2023-05-26,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,5801205,N,1.000,2.000,cs,2,Food,N,0
254883,9002017833,6536.4700,1016,1.0000,69.5300,69.5300,cs,69.5300,BROWNIE ROCKY ROAD 12X16IN TFC,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,5801205,N,1.000,2.000,cs,2,Food,N,0
255358,9002227912,736.8600,1016,1.0000,69.5300,69.5300,cs,69.5300,BROWNIE ROCKY ROAD 12X16IN TFC,2023-06-20,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,5801205,N,1.000,2.000,cs,2,Food,N,0
254318,9001905295,2710.7400,1051,1.0000,62.8600,62.8600,cs,62.8600,CAKE GERMAN CHOC 12X16IN,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,2.000,SHEET,26,19,BAKED GOODS,1190990,N,1.000,2.000,cs,2,Food,N,0
254321,9001936562,2922.2700,1051,1.0000,62.8600,62.8600,cs,62.8600,CAKE GERMAN CHOC 12X16IN,2023-05-26,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1190990,N,1.000,2.000,cs,2,Food,N,0
254605,9001973218,3404.8000,1051,1.0000,62.8600,62.8600,cs,62.8600,CAKE GERMAN CHOC 12X16IN,2023-05-30,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1190990,N,1.000,2.000,cs,2,Food,N,0
254881,9001986310,1036.9900,1051,1.0000,62.8600,62.8600,cs,62.8600,CAKE GERMAN CHOC 12X16IN,2023-05-31,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1190990,N,1.000,2.000,cs,2,Food,N,0
254883,9002017833,6536.4700,1051,1.0000,62.8600,62.8600,cs,62.8600,CAKE GERMAN CHOC 12X16IN,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1190990,N,1.000,2.000,cs,2,Food,N,0
255354,9002187866,2599.9200,1051,1.0000,62.8600,62.8600,cs,62.8600,CAKE GERMAN CHOC 12X16IN,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1190990,N,1.000,2.000,cs,2,Food,N,0
255358,9002227912,736.8600,1051,1.0000,62.8600,62.8600,cs,62.8600,CAKE GERMAN CHOC 12X16IN,2023-06-20,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1190990,N,1.000,2.000,cs,2,Food,N,0
255123,72047342,714.7900,63569,1.0000,123.1100,123.1100,cs,123.1100,CAKE GF CHOCO MOLTEN,2023-06-12,SNOW CAP ENTERPRISES LTD.,17,B,Y,36.000,ea,54,19,BAKED GOODS,GSGFCOUL36,N,1.000,36.000,cs,2,Food,Y,0
253834,366117,175.5000,64919,4.0000,168.0000,168.0000,DOZ,42.0000,CAKE LAVA EACH,2023-05-10,Trump food,5,B,N,48.000,each,253,19,BAKED GOODS,622,N,1.000,12.000,DOZ,2,Food,N,0
254258,366388,175.5000,64919,4.0000,168.0000,168.0000,DOZ,42.0000,CAKE LAVA EACH,2023-05-26,Trump food,5,B,N,48.000,each,253,19,BAKED GOODS,622,N,1.000,12.000,DOZ,2,Food,N,0
255423,366728,175.5000,64919,4.0000,168.0000,168.0000,DOZ,42.0000,CAKE LAVA EACH,2023-06-16,Trump food,5,B,N,48.000,each,253,19,BAKED GOODS,622,N,1.000,12.000,DOZ,2,Food,N,0
254318,9001905295,2710.7400,1060,1.0000,52.8800,52.8800,cs,52.8800,CAKE MAPLE CHOC MANIA 16IN,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,2.000,CAKE,26,19,BAKED GOODS,5434005,N,1.000,2.000,cs,2,Food,N,0
254881,9001986310,1036.9900,1060,1.0000,52.8800,52.8800,cs,52.8800,CAKE MAPLE CHOC MANIA 16IN,2023-05-31,GORDON FOOD SERVICE (GFS),89,B,N,2.000,CAKE,26,19,BAKED GOODS,5434005,N,1.000,2.000,cs,2,Food,N,0
254883,9002017833,6536.4700,1060,1.0000,52.8800,52.8800,cs,52.8800,CAKE MAPLE CHOC MANIA 16IN,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.000,CAKE,26,19,BAKED GOODS,5434005,N,1.000,2.000,cs,2,Food,N,0
255354,9002187866,2599.9200,1060,1.0000,52.8800,52.8800,cs,52.8800,CAKE MAPLE CHOC MANIA 16IN,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,2.000,CAKE,26,19,BAKED GOODS,5434005,N,1.000,2.000,cs,2,Food,N,0
255358,9002227912,736.8600,1060,1.0000,52.8800,52.8800,cs,52.8800,CAKE MAPLE CHOC MANIA 16IN,2023-06-20,GORDON FOOD SERVICE (GFS),89,B,N,2.000,CAKE,26,19,BAKED GOODS,5434005,N,1.000,2.000,cs,2,Food,N,0
254318,9001905295,2710.7400,11824,1.0000,54.9000,54.9000,cs,54.9000,CAKE SHEET BRNIE DBL CHOC FUDG,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,2.000,SHEET,26,19,BAKED GOODS,1184900,N,1.000,2.000,cs,2,Food,N,0
254568,9001957384,1043.5400,11824,1.0000,54.9000,54.9000,CA,54.9000,CAKE SHEET BRNIE DBL CHOC FUDG,2023-05-29,GORDON FOOD SERVICE (GFS),88,B,N,2.000,SHEET,26,19,BAKED GOODS,1184900,N,1.000,2.000,cs,2,Food,N,0
254881,9001986310,1036.9900,11824,1.0000,54.9000,54.9000,cs,54.9000,CAKE SHEET BRNIE DBL CHOC FUDG,2023-05-31,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1184900,N,1.000,2.000,cs,2,Food,N,0
254883,9002017833,6536.4700,11824,1.0000,54.9000,54.9000,cs,54.9000,CAKE SHEET BRNIE DBL CHOC FUDG,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1184900,N,1.000,2.000,cs,2,Food,N,0
255354,9002187866,2599.9200,11824,1.0000,54.9000,54.9000,cs,54.9000,CAKE SHEET BRNIE DBL CHOC FUDG,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1184900,N,1.000,2.000,cs,2,Food,N,0
254312,9001770019,1754.7900,16007,1.0000,49.7300,49.7300,CA,49.7300,CAKE SHEET CARROT COUNTRY,2023-05-12,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1174125,N,1.000,2.000,CA,2,Food,N,0
254318,9001905295,2710.7400,16007,1.0000,49.7300,49.7300,CA,49.7300,CAKE SHEET CARROT COUNTRY,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1174125,N,1.000,2.000,CA,2,Food,N,0
254883,9002017833,6536.4700,16007,1.0000,49.7300,49.7300,CA,49.7300,CAKE SHEET CARROT COUNTRY,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.000,SHEET,26,19,BAKED GOODS,1174125,N,1.000,2.000,CA,2,Food,N,0
254318,9001905295,2710.7400,16216,1.0000,60.4200,60.4200,cs,60.4200,CAKE SHEET TRIPLE CHOC FUDGE,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,48.000,SHEET,26,19,BAKED GOODS,1184897,N,24.000,2.000,cs,2,Food,N,0
254883,9002017833,6536.4700,16216,1.0000,60.4200,60.4200,cs,60.4200,CAKE SHEET TRIPLE CHOC FUDGE,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,48.000,SHEET,26,19,BAKED GOODS,1184897,N,24.000,2.000,cs,2,Food,N,0
254595,0254595,418.5800,16216,1.0000,60.4200,60.4200,cs,60.4200,CAKE SHEET TRIPLE CHOC FUDGE,2023-06-02,STORE: Orchard Commons Dining Room,89,T,N,48.000,SHEET,231,19,BAKED GOODS,1184897,N,24.000,2.000,cs,2,Food,N,0
254596,0254595,-418.5800,16216,-1.0000,-60.4200,-60.4200,cs,60.4200,CAKE SHEET TRIPLE CHOC FUDGE,2023-06-02,STORE: SUMCONF CC00534,81,F,N,-48.000,SHEET,262,19,BAKED GOODS,1184897,N,24.000,2.000,cs,2,Food,N,0
255354,9002187866,2599.9200,16216,1.0000,60.4200,60.4200,cs,60.4200,CAKE SHEET TRIPLE CHOC FUDGE,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,48.000,SHEET,26,19,BAKED GOODS,1184897,N,24.000,2.000,cs,2,Food,N,0
253487,18095916,444.2000,63691,12.0000,35.4000,35.4000,ea,2.9500,CHICKEN ROLL EACH,2023-05-01,HILLCREST BAKERY & DELI LTD.,27,B,N,12.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
253223,18095903,249.3000,63691,12.0000,35.4000,35.4000,ea,2.9500,CHICKEN ROLL EACH,2023-05-01,HILLCREST BAKERY & DELI LTD.,41,B,N,12.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
253193,0253193,507.0300,63691,12.0000,35.4000,35.4000,ea,2.9500,CHICKEN ROLL EACH,2023-05-03,STORE: Ikes UBC,99,T,N,12.000,ea,215,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
253194,0253193,-507.0300,63691,-12.0000,-35.4000,-35.4000,ea,2.9500,CHICKEN ROLL EACH,2023-05-03,STORE: LAW CC00556,41,F,N,-12.000,ea,285,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
253252,18095928,165.5500,63691,15.0000,44.2500,44.2500,ea,2.9500,CHICKEN ROLL EACH,2023-05-04,HILLCREST BAKERY & DELI LTD.,88,B,N,15.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254756,18096012,261.5000,63691,40.0000,118.0000,118.0000,ea,2.9500,CHICKEN ROLL EACH,2023-05-06,HILLCREST BAKERY & DELI LTD.,88,B,N,40.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
253488,18095938,405.8000,63691,12.0000,35.4000,35.4000,ea,2.9500,CHICKEN ROLL EACH,2023-05-08,HILLCREST BAKERY & DELI LTD.,27,B,N,12.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
253468,18095936,187.1000,63691,15.0000,44.2500,44.2500,ea,2.9500,CHICKEN ROLL EACH,2023-05-08,HILLCREST BAKERY & DELI LTD.,88,B,N,15.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254345,18095937,170.6500,63691,15.0000,44.2500,44.2500,ea,2.9500,CHICKEN ROLL EACH,2023-05-11,HILLCREST BAKERY & DELI LTD.,88,B,N,15.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
253479,0253479,584.4400,63691,10.0000,29.5000,29.5000,ea,2.9500,CHICKEN ROLL EACH,2023-05-11,STORE: Ikes UBC,99,T,N,10.000,ea,215,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
253480,0253479,-584.4400,63691,-10.0000,-29.5000,-29.5000,ea,2.9500,CHICKEN ROLL EACH,2023-05-11,STORE: LAW CC00556,41,F,N,-10.000,ea,285,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254407,18095956,131.1000,63691,15.0000,44.2500,44.2500,ea,2.9500,CHICKEN ROLL EACH,2023-05-15,HILLCREST BAKERY & DELI LTD.,88,B,N,15.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254225,18095959,306.2500,63691,12.0000,35.4000,35.4000,ea,2.9500,CHICKEN ROLL EACH,2023-05-15,HILLCREST BAKERY & DELI LTD.,27,B,N,12.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254223,18095960,238.4500,63691,6.0000,17.7000,17.7000,ea,2.9500,CHICKEN ROLL EACH,2023-05-18,HILLCREST BAKERY & DELI LTD.,27,B,N,6.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254409,18095957,129.8500,63691,15.0000,44.2500,44.2500,ea,2.9500,CHICKEN ROLL EACH,2023-05-18,HILLCREST BAKERY & DELI LTD.,88,B,N,15.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254410,18095974,433.5000,63691,60.0000,177.0000,177.0000,ea,2.9500,CHICKEN ROLL EACH,2023-05-23,HILLCREST BAKERY & DELI LTD.,88,B,N,60.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254579,18095993,263.1500,63691,40.0000,118.0000,118.0000,ea,2.9500,CHICKEN ROLL EACH,2023-05-29,HILLCREST BAKERY & DELI LTD.,88,B,N,40.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254495,18095992,441.4000,63691,18.0000,53.1000,53.1000,ea,2.9500,CHICKEN ROLL EACH,2023-05-29,HILLCREST BAKERY & DELI LTD.,27,B,N,18.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254687,18096011,489.8500,63691,8.0000,23.6000,23.6000,ea,2.9500,CHICKEN ROLL EACH,2023-06-07,HILLCREST BAKERY & DELI LTD.,27,B,N,8.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
254757,18096013,156.0000,63691,30.0000,88.5000,88.5000,ea,2.9500,CHICKEN ROLL EACH,2023-06-08,HILLCREST BAKERY & DELI LTD.,88,B,N,30.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
255161,18096030,458.3500,63691,8.0000,23.6000,23.6000,ea,2.9500,CHICKEN ROLL EACH,2023-06-12,HILLCREST BAKERY & DELI LTD.,27,B,N,8.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
255081,18096032,186.6000,63691,30.0000,88.5000,88.5000,ea,2.9500,CHICKEN ROLL EACH,2023-06-15,HILLCREST BAKERY & DELI LTD.,88,B,N,30.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
255283,18096050,295.4500,63691,40.0000,118.0000,118.0000,ea,2.9500,CHICKEN ROLL EACH,2023-06-19,HILLCREST BAKERY & DELI LTD.,88,B,N,40.000,ea,544,19,BAKED GOODS,83,N,1.000,1.000,ea,2,Food,N,0
