ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-65799,,CREAMO10% 946ML,1.000,un,946.000,ml,DAIRY
I-1758,,JUICE LEMON SUN ORCHARD,1.000,JUG,64.000,fl oz,BEVERAGE
I-68111,,YOGURT YOGGU PLAIN COCONUT,3.500,Kg,1.000,Kg,DAIRY
