ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-4621,,HERB CILANTRO MX,3.0,BUNCH,1.0,BUNCH,PRODUCE
I-10775,,HOT DOG BEEF 8IN 4/LB FZN,10.0,lb,4.0,CT,MEAT
I-1047,,HOT DOG SLIDER SLCD FZN,12.0,bag,12.0,CT,BREAD
I-3914,,HOT DOG VEG 7IN 5/LB FZN TFC,10.0,lb,5.0,CT,MEAT
I-3329,,JELLY POWDER BLUEB TFC,2.0,Kg,1.0,Kg,FOOD - GROCERY
I-3330,,JELLY POWDER LEMON TFC,2.0,Kg,1.0,Kg,FOOD - GROCERY
I-3333,,JELLY POWDER PEACH TFC,2.0,Kg,1.0,Kg,FOOD - GROCERY
I-3334,,JELLY POWDER RASPB TFC,2.0,Kg,1.0,Kg,FOOD - GROCERY
I-3335,,JELLY POWDER STRAWB TFC,2.0,Kg,1.0,Kg,FOOD - GROCERY
I-21532,,KIMCHI - 1ST CHOICE CUT VEGAN,8.0,each,908.0,g,FOOD - GROCERY
I-1059,,LEMON CRUNCH 12X16IN TFC,2.0,SHEET,1.0,SHEET,BAKED GOODS
I-11555,,LEMONS 5lb,5.0,lb,1.0,lb,PRODUCE
I-47962,,LOAF BANANA (7 PORTION SLICES),6.0,LOAF,7.0,slice,BAKED GOODS
I-47963,,LOAF LEMON (8 PORTION SLICES),8.0,LOAF,8.0,slice,BAKED GOODS
I-4713,,LOTUS ROOT(44 LBS)IM,1.0,lb,1.0,lb,PRODUCE
I-2235,,MILK 1% 2L-CTN,2.0,L,1.0,L,DAIRY
I-19179,,MUFFIN GF BLUEBERRY BC,24.0,ea,1.0,ea,BAKED GOODS
I-14278,,NOODLE RICE VERMICELLI,1.0,CT,0.5,Kg,FOOD - GROCERY
I-19295,,NOODLES RICE MED,30.0,lb,1.0,lb,FOOD - GROCERY
I-21186,,NOODLES SWEET POTATO,20.0,pak,500.0,g,FOOD - GROCERY
I-3090,,NOODLES WON TON ,4.0,bag,5.0,lb,FOOD - GROCERY
I-2992,,NUT HAZELNUTS SHELLED 2 KG,2.0,Kg,1.0,Kg,FOOD - GROCERY
I-4741,,"ONIONS DICED 1/4 CA""",1.0,lb,1.0,lb,PRODUCE
I-30911,,PAKORA VEGGIE,12.0,each,1.0,each,FOOD - GROCERY
I-54622,,PASTE MISO RED,500.0,g,1.0,g,FOOD - GROCERY
I-47655,,PASTRY ALMOND PEAR,12.0,ea,1.0,ea,BAKED GOODS
I-4895,,PEAS SNAP SCI,2.0,lb,1.0,lb,PRODUCE
I-3644,,PEPPER BLACK WHOLE TFC,1.0,each,2.267,Kg,SPICES
I-2661,,PIE APPLE U/BKD 10IN,6.0,PIE,1.0,PIE,BAKED GOODS
I-2662,,PIE BLUEBERRY U/BKD 10IN,6.0,PIE,1.0,PIE,BAKED GOODS
I-2664,,PIE CHERRY U/BKD 8IN TFC,6.0,PIE,1.0,PIE,BAKED GOODS
I-2667,,PIE LEMON MERINGUE CKD10I,6.0,PIE,1.0,PIE,BAKED GOODS
I-2668,,PIE PECAN CKDCRUST 10IN,6.0,PIE,1.0,PIE,BAKED GOODS
I-2669,,PIE PUMPKIN CKD T/S 10IN,6.0,PIE,1.0,PIE,BAKED GOODS
I-2671,,PIE STRAW RHUBARB U/BKD 10IN,6.0,PIE,1.0,PIE,BAKED GOODS
I-1033,,PITA GREEK THK 7IN TFC,120.0,CT,1.0,CT,BREAD
I-3906,,PORK RIB PATTY CKD BNLS FZN,43.0,CT,1.0,CT,MEAT
I-3857,,PORK RIBS BNLS DRY BRD,4.54,Kg,1.0,Kg,MEAT
I-8856,,PORK SUI MAI,10.0,ea,1.0,ea,FOOD - GROCERY
I-4811,,POTATO PEELED YELLOW FLESH BC,25.0,lb,1.0,lb,PRODUCE
I-2681,,POTATO POMPOM TATER TOT TFC,6.0,bag,5.0,lb,ZDONT USE FROZEN
I-3464,,PUDDING CHOC INST TFC,2.0,Kg,1.0,Kg,FOOD - GROCERY
I-1506,,PUREE FRZ BOIRON RASPBERRY,1.0,Kg,1.0,Kg,BAKING-RAW INGREDIENTS
I-11553,,RADISH BUNCH UBC,1.0,BUNCH,1.0,BUNCH,PRODUCE
I-4824,,RADISH JULIENNEUS,5.0,lb,1.0,lb,PRODUCE
I-3481,,RICE LONG GRAIN PARBOILED TFC,20.0,Kg,1.0,Kg,FOOD - GROCERY
I-2933,,ROTI PRATA TYJ GOLDGATE,24.0,CT,5.0,ea,FOOD - GROCERY
I-3501,,SALT TABLE IODIZED,24.0,Kg,1.0,Kg,SPICES
I-2771,,SAMOSA VEGGIE ,1.0,CT,1.0,CT,FOOD - GROCERY
I-1242,,SCONE CRAN & BLUEBERRY,1.0,CT,1.0,CT,BAKED GOODS
I-11234,,SEED ONION KALONJI,1.0,CT,100.0,g,SPICES
I-5132,,SHRIMPMT MP 150/250 O/W,1.0,lb,1.0,lb,SEAFOOD
I-20799,,SQUARE GF BROWNIE ,24.0,slice,1.0,CT,BAKED GOODS
I-5134,,SQUID CALAMARI STK O/WISE,1.0,lb,1.0,lb,SEAFOOD
I-11218,,STAR ANISE WHOLE,1.0,lb,1.0,lb,SPICES
I-12164,,STIRFRY MIX JULIENNE,5.0,lb,1.0,lb,PRODUCE
I-2760,,STRUDEL APPLE MINI U/BKD TFC,120.0,ea,1.0,CT,BAKED GOODS
I-18636,,STRUDEL BLUEBERRY MINI,120.0,ea,1.0,ea,BAKED GOODS
I-18635,,STRUDEL CHERRY MINI,120.0,ea,1.0,ea,FOOD - GROCERY
I-48356,,SUGAR BROWN LT BRILLIANT YELLO,20.0,Kg,1.0,Kg,FOOD - GROCERY
I-44747,,SUGAR ROCK,14.0,Kg,1000.0,g,FOOD - GROCERY
I-3671,,SYRUP TABLE PANCAKE MAPLE TFC,4.0,4L,4.0,L,FOOD - GROCERY
I-22489,,"TART BUTTER PLAIN 3"" ",48.0,ea,1.0,ea,BAKED GOODS
I-1404,,TART GF BUTTER SINGLE WRAPPED,24.0,CT,1.0,CT,BAKED GOODS
I-1406,,TART GF CHOCO DIPPED PECAN ,24.0,CT,1.0,CT,BAKED GOODS
I-1065,,TIRAMISU LAYER SUPER 12X16I,2.0,SHEET,1.0,SHEET,BAKED GOODS
I-46830,,TIRAMISU RONDINE,36.0,each,1.0,ea,BAKED GOODS
I-48619,,VALENTINE CAKE COCO HEART ,6.0,ea,1.0,ea,FOOD - GROCERY
I-48618,,VALENTINE COOKIES HEART ,6.0,ea,1.0,ea,FOOD - GROCERY
I-54838,,Valentine GF Sandwich Cookies,12.0,ea,1.0,ea,FOOD - GROCERY
I-44879,,VEGENAISE MAYO,6.0,each,946.0,ml,FOOD - GROCERY
I-11180,,XANTHAM GUM,0.4,Kg,1.0,Kg,FOOD - GROCERY
I-19633,,YOGURT FROZEN MIX ,12.0,pak,1.0,pak,ICECREAM/NOVELTY/GELATO
I-4249,,APPLES FUJI F/XF 113 CT,113.0,CT,1.0,CT,PRODUCE
I-4456,,APPLES FUJI US,64.0,CT,1.0,CT,PRODUCE
I-6775,,APPLES GALA ROYAL ,100.0,CT,1.0,CT,PRODUCE
I-4458,,APPLES GOLDEN DELICIOUSUS,113.0,CT,1.0,CT,PRODUCE
I-4252,,APPLES RED DELICIOUS ,100.0,CT,1.0,CT,PRODUCE
I-13225,,APPLES RED DELICIOUS 113CT,1.0,cs,113.0,CT,PRODUCE
I-2489,,BANANAS FAIRTRADE,40.0,lb,3.0,ea,FAIR TRADE
I-3122,,BAR CEREAL NUTRI GRAIN MX BRY,3.0,box,16.0,CT,CANDIES SNACKS
I-3123,,BAR CEREAL NUTRIGRAIN BLUEB ,48.0,box,1.0,PTN,CANDIES SNACKS
I-3124,,BAR CEREAL NUTRIGRAIN STRAWB ,48.0,PTN,1.0,PTN,CANDIES SNACKS
I-41800,,BAR KIND ALMOND & COCONUT,12.0,ea,1.0,ea,FOOD - GROCERY
I-41803,,BAR KIND ALMOND MINT DARK CHOC,12.0,ea,1.0,ea,FOOD - GROCERY
I-41801,,BAR KIND BLUEBRY VAN CASHEW ,12.0,ea,1.0,ea,FOOD - GROCERY
I-41805,,BAR KIND CARAMEL ALMOND,12.0,ea,1.0,each,FOOD - GROCERY
I-41802,,BAR KIND CASHW RASPBY CHIA,12.0,ea,1.0,ea,FOOD - GROCERY
I-40916,,BAR KIND CHEWY MAP PUMP SD,40.0,BAR,1.0,BAR,CANDIES SNACKS
I-35767,,BAR KIND CHOC/ALMOND SEA SALT,12.0,ea,1.0,each,HM SWEET & SAVOURY SNACKS
I-41809,,BAR KIND DKCHOC CHERRY CASHEW,12.0,ea,1.0,ea,FOOD - GROCERY
I-3754,,BAR KIND FRUIT & NUT  ,12.0,CT,1.0,CT,CANDIES SNACKS
I-41807,,BAR KIND HNY RSTD NUTS SALT,12.0,ea,1.0,ea,FOOD - GROCERY
I-47063,,BAR KIND PB Dark Chocolate,12.0,each,1.0,each,MM Snack Single Bars
I-15190,,BAR SOLO-CHOCOLATE CHARGER,12.0,BAR,1.0,BAR,CANDIES SNACKS
I-19968,,BAR SOLO-DRK CHOC COCONUT MINT,12.0,BAR,1.0,BAR,CANDIES SNACKS
I-15191,,BAR SOLO-LEMON ,12.0,BAR,1.0,BAR,CANDIES SNACKS
I-15193,,BAR SOLO-MOCHA FUDGE,12.0,BAR,1.0,BAR,CANDIES SNACKS
I-32083,,BAR SOLO-PEANUT CARAMEL SALT,12.0,BAR,1.0,BAR,CANDIES SNACKS
I-15189,,BAR SOLO-PEANUT POWER,12.0,BAR,1.0,BAR,CANDIES SNACKS
I-32082,,BAR SOLO-WHITE CHOC CHERRY,12.0,BAR,1.0,BAR,CANDIES SNACKS
I-4527,,BLACKBERRIES ,12.0,BASKET,1.0,BASKET,PRODUCE
I-4530,,BLUEBERRIES BC,12.0,BASKET,0.728,lb,PRODUCE
I-36046,,BOB'S RED Oatmeal Cups Apple/C,12.0,ea,1.0,ea,MM Grocery Cereal
I-40912,,BOB'S RED Oatmeal Cups bb/hznt,12.0,ea,1.0,ea,MM Grocery Cereal
I-36044,,BOB'S RED Oatmeal Cups Classic,12.0,ea,1.0,ea,MM Grocery Cereal
I-36042,,BOB'S RED Oatmeal Cups Maple B,12.0,ea,1.0,ea,MM Grocery Cereal
I-1041,,BROWNIE TWO BITE 280g BAG,20.0,bag,1.0,bag,BAKED GOODS
I-1043,,BROWNIE TWO BITE SNACK PACK ,40.0,bag,1.0,bag,BAKED GOODS
I-4560,,CANTALOUPE US,12.0,CT,1.0,CT,PRODUCE
I-3165,,CEREAL CHEERIOS HONEY NUT PCH,4.0,POUCH,1105.0,g,FOOD - GROCERY
I-3169,,CEREAL CINN TOAST CRUNCH POUCH,4.0,POUCH,1275.0,g,FOOD - GROCERY
I-39077,,CEREAL CORN FLAKE ECO 750G NP,6.0,bag,750.0,g,FOOD - GROCERY
I-17680,,CEREAL CORNPUFF GORILA MNCH GF,12.0,ea,1.0,bag,FOOD - GROCERY
I-29348,,CEREAL HERITAGE FLAKES NP,6.0,bag,907.0,g,FOOD - GROCERY
I-29346,,CEREAL MESA  SUNRISE ,6.0,bag,750.0,g,FOOD - GROCERY
I-29347,,CEREAL MESA SUNRISE W/RAISIN N,6.0,bag,750.0,g,FOOD - GROCERY
I-3185,,CEREAL RAISIN BRAN POUCH TFC,6.0,bag,1325.0,g,FOOD - GROCERY
I-3189,,CEREAL RICE KRISPIES POUCH TFC,6.0,POUCH,700.0,g,FOOD - GROCERY
I-34863,,CHIA CUP MANGO,12.0,ea,1.0,ea,FOOD - GROCERY
I-34860,,CHIA CUP ORIGINAL,12.0,ea,1.0,ea,FOOD - GROCERY
I-11516,,CHIP HARDBITE ALL NATURAL,30.0,bag,1.0,bag,"CHIPS, PRETZELS, NUTS"
I-11518,,CHIP HARDBITE SALT&VIN,30.0,bag,1.0,bag,"CHIPS, PRETZELS, NUTS"
I-3221,,CHIP HARDBITE WLD ONION & YOG,30.0,bag,1.0,bag,"CHIPS, PRETZELS, NUTS"
I-1037p,,CUP PLAS CL 9Z PET,20.0,SLEEVE,50.0,CT,DISPOSABLES
I-41647,,DDP BULK YOGURT RAISINS,12000.0,g,1.0,g,MM CANDY Gum & Mints
I-41635,,DDP RAW ENERGY  MIX,113400.0,g,1.0,g,CANDIES SNACKS
I-46612,,G&G|Pot|Pumpkin Pie Chia,1.0,ea,1.0,ea,PRODUCTION FOOD
I-4664,,GRAPEFRUIT PINK CHOICE US 56CT,56.0,CT,1.0,CT,PRODUCE
I-4666,,GRAPEFRUIT SECTIONS CD US,34.0,lb,1.0,lb,PRODUCE
I-4670,,GRAPES GREEN SDLS US,18.0,lb,1.0,lb,PRODUCE
I-4671,,GRAPES RED SDLSUS,19.0,lb,1.0,lb,PRODUCE
I-43623,,KASHI BAR CHOC BANANA GRAN NUT,72.0,each,1.0,each,FOOD - GROCERY
I-43622,,KASHI BAR DK CHOC ESPRESSO NUT,72.0,each,1.0,each,FOOD - GROCERY
I-43625,,KASHI BAR PISTACHIO LEMON FIG,72.0,ea,1.0,each,FOOD - GROCERY
I-43624,,KASHI BAR RASP DK CHOC HZLNUT ,72.0,ea,1.0,ea,FOOD - GROCERY
I-52931,,KASHI ENERGY BAR VARIETY PACK,6.0,box,12.0,ea,FOOD - GROCERY
I-4702,,KIWI FRUITUS,36.0,HEAD,1.0,HEAD,PRODUCE
I-16171,,KLONDIKE CONE STR/VAN KING,12.0,BAR,1.0,BAR,ICECREAM/NOVELTY/GELATO
I-1054p,,LID DOME CLR F/ CUP PET 9-20Z,1000.0,CT,1.0,CT,DISPOSABLES
I-19905,,MACAROON CHOC TWO BITE 280g,20.0,bag,1.0,bag,BAKED GOODS
I-19906,,MACAROON COCONUT TWO BITE 280g,20.0,bag,1.0,bag,BAKED GOODS
I-13727,,MANDARINS CHINA 5lb,5.0,lb,1.0,lb,PRODUCE
I-4691,,MELON HONEYDEW US,1.0,ea,1.0,CT,PRODUCE
I-31992,,MILK 2% 20L HTST BAG,20.0,L,1.0,L,DAIRY
I-42615,,MORNING ROUND APPLECINN 6/450G,36.0,ea,1.0,ea,BREAD
I-42616,,MORNING ROUND CRAN ORNG 6/450G,36.0,ea,1.0,ea,BREAD
I-42617,,MORNING ROUND MUESLI 6/450G,36.0,ea,1.0,ea,BREAD
I-4739,,NECTARINES 2 LAYERCH,48.0,CT,1.0,CT,PRODUCE
I-4778,,PEACHES 2 LAYER US,42.0,CT,1.0,CT,PRODUCE
I-4781,,PEARS ANJOUUS 120 CT U.S.,120.0,CT,1.0,CT,PRODUCE
I-4783,,PEARS ASIAN CRYSTAL CI,32.0,CT,1.0,CT,PRODUCE
I-4405,,PEARS RED BARTLETT US#1 55 CT,90.0,CT,1.0,CT,PRODUCE
I-3247,,PICKLE DILL WHL KOSHER W/GARL,1.0,pail,72.0,each,FOOD - GROCERY
I-1131,,PIZZA DOUGH SHEETED 16IN TFC,20.0,CT,1.0,CT,BAKED GOODS
I-4412,,PLUMS ITALIAN V/F,20.0,lb,1.0,lb,PRODUCE
I-1195,,ROLL WHOLE WHEAT DINNER ,12.0,CT,1.0,CT,BREAD
I-3505,,SAUCE BBQ PORT,100.0,PTN,1.0,PTN,FOOD - GROCERY
I-3518,,SAUCE HONEY MUSTARD PORT,100.0,PTN,1.0,PTN,FOOD - GROCERY
I-3533,,SAUCE PIZZA W/BASIL CRYO PCH,6.0,LG CAN,2.84,L,FOOD - GROCERY
I-3556,,SAUCE SWEET AND SOUR PORT,120.0,PTN,1.0,PTN,FOOD - GROCERY
I-4438,,STRAWBERRIES ,1.0,lb,1.0,lb,PRODUCE
I-46312,,TRAIL MIX 10.9KG,10.9,Kg,1000.0,g,CANDIES SNACKS
I-53085,,TRAIL MIX CRANBERRY,11.34,Kg,1000.0,g,CANDIES SNACKS
I-1236,,BAGEL MULTIGRAIN (6 PACK),6.0,CT,1.0,CT,BREAD
I-26667,,BURGER PRIME RIB  6OZ ,30.0,ea,1.0,ea,MEAT
I-51607,,BURGER VEG  VEGAN HALAL,36.0,CT,1.0,CT,FOOD - GROCERY
I-47759,,BURGER VEG BEYOND BEET 4 OZ,40.0,each,1.0,ea,MEAT
I-5157,,CALIFORNIA NIGIRI COMBO 12PC,1.0,pak,1.0,CT,SUSHI
I-5158,,CALIFORNIA ROLL 9PC,1.0,pak,1.0,CT,SUSHI
I-5159,,CALIFORNIA ROLL COMBO 9PC,1.0,pak,1.0,CT,SUSHI
I-2115,,CHEESE CREAM H & G PORT,200.0,PTN,1.0,PTN,DAIRY
I-2116,,CHEESE CREAM LT PORT TFC,200.0,PTN,1.0,PTN,DAIRY
I-11433,,CHEESE CREAM SPREADABLE,3.0,Kg,1.0,Kg,DAIRY
I-2157,,EGG LIQ WHL FRSH KOSHER ESL KG,12.0,Kg,1.0,Kg,DAIRY
I-1122,,FRENCH TOAST CINNAMON SWIRL,1.0,cs,100.0,CT,FOOD - GROCERY
I-5161,,FUJI SUSHI COMBO 10PC,1.0,pak,1.0,CT,SUSHI
I-37132,,G&G|Sand|Ham & Cheese,1.0,ea,1.0,ea,PRODUCTION FOOD
I-22870,,HUMMUS ORIGINAL SNACK,12.0,ea,1.0,ea,FOOD - GROCERY
I-3323,,JAM BLUEBERRY PURE PORT TFC,200.0,PTN,1.0,PTN,FOOD - GROCERY
I-3324,,JAM MARMORANGE PURE PORT ,200.0,PTN,1.0,PTN,FOOD - GROCERY
I-3325,,JAM RASPBERRY PURE PORT TFC,200.0,PTN,1.0,PTN,FOOD - GROCERY
I-3326,,JAM STRAWBERRY PURE PORT TFC,200.0,PTN,1.0,PTN,FOOD - GROCERY
I-3327,,JELLY GRAPE PURE PORT TFC,200.0,PTN,1.0,PTN,FOOD - GROCERY
I-4673,,LETTUCE GREEN LEAF FILLET US,10.0,lb,1.0,lb,PRODUCE
I-14190,,LOAF MULTIGRAIN 5/8 SANDWICH,1.0,LOAF,1.0,LOAF,BREAD
I-3344,,MARGARINE NONHYDROG PORT TFC,480.0,PTN,1.0,PTN,FOOD - GROCERY
I-9342,,MONTREAL STEAK SPICE  ,1.0,CT,0.825,Kg,SPICES
I-42272,,NOODLES PANCIT BIHON ,30.0,pak,227.0,g,FOOD - GROCERY
I-3655,,NUTELLA PTN PACK,1.0,cs,120.0,ea,FOOD - GROCERY
I-4766,,ORANGES SUNKISTUS 88,88.0,CT,1.0,CT,PRODUCE
I-3441,,PEANUT BUTTER PORT TFC,200.0,PTN,1.0,PTN,FOOD - GROCERY
I-42143,,RASPBERRY GRADE A IQF,2.0,bag,2.5,Kg,PRODUCE
I-5164,,RED DRAGON SUSHI ROLL 9PC,1.0,pak,9.0,CT,SUSHI
b3,,RICE BOWL BUTTER CHICKEN,1.0,each,1.0,each,HM CHILL SINGLE SERVE BEVERAGE
I-19694,,RICE BOWL CHICKEN HONEY GARLIC,1.0,pak,1.0,pak,SUSHI
I-19695,,RICE BOWL SHRIMP PAD THAI,1.0,pak,1.0,pak,SUSHI
I-52151,,RICE BOWL SPICY KOREAN SHRIMP,1.0,pak,1.0,pak,SUSHI
I-12900,,RICE BOWL TERIYAKI CHICKEN,1.0,pak,1.0,CT,SUSHI
I-23748,,RICE PAPER WRAP,5448.0,g,1.0,g,FOOD - GROCERY
I-20004,,ROLL BEEF,6.0,CT,1.0,CT,BAKED GOODS
I-20005,,ROLL CHICKEN ,6.0,CT,1.0,CT,BAKED GOODS
I-19693,,ROLL CUCUMBER 16PC,1.0,pak,1.0,pak,SUSHI
I-5120,,SAL SOX SMK SLC O/WISE,1.0,lb,1.0,lb,SEAFOOD
I-13302,,SAMOSA BREAKFAST,1.0,CT,1.0,CT,FOOD - GROCERY
I-1068p,,SKEWER BAMBOO KNOTTED END 4IN,10.0,box,1000.0,CT,DISPOSABLES
I-5167,,SMOKED SALMON SUSHI ROLL 9PC,1.0,pak,1.0,CT,SUSHI
I-42898,,SNACK HEARTY TAMARI,20.0,each,1.0,ea,CANDIES SNACKS
I-54772,,SNACK HUMMUS GARLIC W/ CRACK,12.0,ea,1.0,ea,FOOD - GROCERY
I-54771,,SNACK HUMMUS RED PEPPER W/CRAC,12.0,ea,1.0,ea,FOOD - GROCERY
I-53032,,SNACK LENTILS BARBECUE,12.0,ea,1.0,ea,CANDIES SNACKS
