ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-3471,,RAISIN SULTANA ,12.500,Kg,1.000,Kg,FOOD - GROCERY
I-5016,,RHUBARB CUT IQF,2.000,bag,2.500,Kg,PRODUCE
I-4907,,STRAWBERRIES WHOLE. IQF,5.000,Kg,1.000,Kg,PRODUCE
I-3661,,SUGAR ICING,20.000,Kg,1.000,Kg,FOOD - GROCERY
I-1489,,ZEST SUGARED LEMON,5.000,lb,1.000,lb,BAKING-RAW INGREDIENTS
I-11181,,ANISE STAR WHOLE,8.000,each,240.000,g,SPICES
I-4491,,BAK CHOY BC,50.000,lb,1.000,lb,PRODUCE
I-57743,,BEANS GREEN GARBANZO FZ,2.000,pak,5.000,lb,FOOD - GROCERY
I-4288,,BEETS RED ,25.000,lb,1.000,lb,PRODUCE
I-4588,,CARROTS BABY TRI-COLOURBC,24.000,BUNCH,1.000,BUNCH,PRODUCE
I-4640,,EGGPLANT MX,24.000,CT,1.000,CT,PRODUCE
I-4617,,HERB CHIVES BC,1.000,lb,1.000,lb,PRODUCE
I-4917,,HERB TARRAGON BC,1.000,lb,1.000,lb,PRODUCE
I-2893,,LENTILS DRY DUPUY FRENCH ,11.340,Kg,1.000,Kg,FOOD - GROCERY
I-8395,,MUSHROOM CRIMINI,1.000,lb,1.000,lb,PRODUCE
I-8340,,MUSHROOM SHIMEJI WHITE,6.000,pak,5.000,oz,PRODUCE
I-41022,,MUSHROOMS KING OYSTERS,5.000,lb,1.000,lb,PRODUCE
I-4732,,MUSHROOMS OYSTER BC,5.000,lb,1.000,lb,PRODUCE
I-3391,,OIL SESAME 100% PURE,1.000,pak,1.800,L,FOOD - GROCERY
I-11814,,PASTE HARISSA,1.000,CT,410.000,g,FOOD - GROCERY
I-3431,,PASTE MISO WHT,12.000,Kg,1.000,Kg,FOOD - GROCERY
I-1034,,PITA PCKT BREAD WW 7IN,24.000,pak,6.000,CT,BREAD
I-13205,,POMEGRANATES 2 LAYER,30.000,CT,1.000,CT,PRODUCE
I-8374,,POTSTICKER VEG 50PC,8.000,bag,50.000,ea,FOOD - GROCERY
I-3588,,PUMPKIN KERN RAW,3.000,Kg,1.000,Kg,FOOD - GROCERY
I-57744,,RADISH DAIKON SPROUTS,12.000,pak,2.500,oz,PRODUCE
I-35682,,SORGHUM WHITE,5.000,Kg,1000.000,g,FOOD - GROCERY
I-12325,,SQUASH WINTER KABOCHA,1.000,lb,1.000,lb,PRODUCE
I-2853,,ANCHOVIES FILLET,1.700,Kg,1.000,Kg,FOOD - GROCERY
I-17616,,CHEESE MONT JACK JAL SLCD 14G,12.000,pak,17.000,slice,DAIRY
I-2986,,FLAX SEEDS BROWN ORGANIC,1.000,each,2.000,Kg,FOOD - GROCERY
I-2612,,FRUIT BERRY BLEND IQF,6.000,bag,2.500,Kg,PRODUCE
I-3079,,GINGER PICKLED,20.000,lb,0.456,Kg,FOOD - GROCERY
I-8058,,MILK BUTTERMILK 946ML 3.25%,1.000,ea,0.946,L,DAIRY
I-4735,,MUSHROOMS PORTOBELLOBC,5.000,lb,1.000,lb,PRODUCE
I-3367,,MUSTARD CRYO W/FITMENT,2.000,6L,6.000,L,FOOD - GROCERY
I-3006,,OATS ROLLED LARGE FLAKES,5.000,lb,453.000,g,FOOD - GROCERY
I-6779,,ONIONS JUMBO,50.000,lb,1.000,lb,PRODUCE
I-5011,,ONIONS RING BTD TEMPURA ,4.000,Kg,1.000,Kg,HM FROZEN SINGLE SERVE
I-3641,,PAPRIKA SWEET SMKD,10.000,each,500.000,g,SPICES
I-2652,,PASTE CHIPOTLE FLVR CONC ,6.000,jar,14.400,fl oz,FOOD - GROCERY
I-6825,,VINEGAR WHT WINE TFC,2.000,JUG,5.000,L,FOOD - GROCERY
I-29054,,WASABI PWDR WASABIKO,1000.000,g,1.000,g,FOOD - GROCERY
I-4516,,BEANS GREEN(25 LBS),1.000,lb,1.000,lb,PRODUCE
I-3634,,DILL WEED SHAKER ,8.000,ea,180.000,g,SPICES
I-4823,,LETTUCE RADICCHIO US,3.000,HEAD,1.000,HEAD,PRODUCE
I-4747,,"ONIONS RED DICED 1/4 US""",5.000,lb,1.000,lb,PRODUCE
I-18089,,BAGUETTE WHITE,28.000,ea,1.000,ea,BREAD
I-3118,,BAKING PWDR MAGIC,6.000,LG CAN,2.500,Kg,FOOD - GROCERY
I-3144,,BEANS KIDNEY RED,6.000,each,2.840,L,FOOD - GROCERY
I-7935,,BEANS NAVY WHT,10.000,Kg,1.000,Kg,FOOD - GROCERY
I-4568,,"CARROTS DICED 1/4 US""",5.000,lb,1.000,lb,PRODUCE
I-4603,,"CELERY DICED 3/4 US""",5.000,lb,1.000,lb,PRODUCE
I-2081,,CHEESE CREAM PLAIN,9.000,Kg,1.000,Kg,DAIRY
I-2140,,CHEESE PARM GRATED VALUE ,2.000,bag,2.500,Kg,DAIRY
I-11519,,CHIP HARDBITE JALAPENO,30.000,bag,1.000,bag,"CHIPS, PRETZELS, NUTS"
I-29174,,CLAM BABY MANILA OW,1.000,lb,1.000,lb,SEAFOOD
I-3231,,CORNMEAL YEL,10.000,Kg,1.000,Kg,FOOD - GROCERY
I-13903,,FENNEL UBC,1.000,lb,1.000,lb,PRODUCE
I-49962,,HALIBUT BONE OW,10.000,lb,1.000,lb,SEAFOOD
I-45297,,JACK FRUIT CANNED,24.000,can,0.565,Kg,FOOD - GROCERY
I-2236,,MILK 2% 2L -CTN,1.000,2L,2.000,L,DAIRY
I-2653,,PASTE GARLIC RST FLVR CONC TFC,6.000,lb,1.000,lb,FOOD - GROCERY
I-16497,,POTATO BAKERS PLAIN - 80CT ,80.000,CT,1.000,CT,PRODUCE
I-17580,,PRAWN WHT PD T/ON 31/40 OW,1.000,lb,1.000,lb,SEAFOOD
I-51555,,ROCKFISH FLT S/OF B/O OW,10.000,lb,1.000,lb,SEAFOOD
I-3563,,SAUCE TABASCO HOT PEPPER 350ML,12.000,LG BTL,350.000,ml,FOOD - GROCERY
I-3677,,TOMATO FIRE RST DCD ,6.000,LG CAN,2.840,L,FOOD - GROCERY
I-1141,,TORTILLA CORN TRICOLOUR 6IN,12.000,bag,60.000,CT,BAKED GOODS
I-7060,,WINE WHITE KITCHEN,1.000,16L,16.000,L,MISC.
I-11669,,YAMS US 5lb,5.000,lb,1.000,lb,PRODUCE
I-3133,,BASE CHICK CONC LIQ G/FREE,4.000,pak,946.000,ml,FOOD - GROCERY
I-34065,,BEEF BONES KNUCKLE FZ,1.000,Kg,1.000,Kg,MEAT
I-11661,,"BEEF STEW 3/4"" FROZEN",5.000,Kg,1.000,Kg,MEAT
I-3837,,"BEEF STEW DICED 3/4""FR",1.000,Kg,1.000,Kg,MEAT
I-4546,,BRUSSEL SPROUTS US,25.000,lb,1.000,lb,PRODUCE
I-11214,,CARDAMOM BLACK WHOLE,1.000,pak,320.000,g,SPICES
I-3620,,CARDAMOM GROUND,1.000,each,454.000,g,SPICES
I-3627,,CINNAMON STICK 6IN BOX,8.000,each,11.850,oz,SPICES
I-4655,,GALANGA ROOTIM,1.000,cs,40.000,lb,PRODUCE
I-3381,,NUT WALNUT PCS CALIFORNIA TFC,3.000,Kg,1.000,Kg,FOOD - GROCERY
I-11241,,OKRA FROZEN CUT VADILAL,15.000,lb,454.000,g,PRODUCE
I-41267,,PASTE CURRY VINDALOO ASHOKA,4.000,ea,5.000,Kg,FOOD - GROCERY
I-37480,,PASTE PEPPER AJI ,7.500,oz,28.000,g,FOOD - GROCERY
I-13423,,PORK STIR FRY,5.000,Kg,1.000,Kg,MEAT
I-16217,,POTATO BAKERS PLAIN - US  ,50.000,CT,1.000,CT,PRODUCE
I-3523,,SAUCE KETJAP MANIS 10L,10.000,L,1.000,L,FOOD - GROCERY
I-19657,,SAUSAGE ANDOUILLE,5.000,Kg,1.000,Kg,MEAT
I-3103,,SPRING ROLL WRAP 8.5 FROZEN,20.000,CT,1.000,CT,FOOD - GROCERY
I-4437,,SQUASH BUTTERNUT BC,1.000,lb,1.000,lb,PRODUCE
I-7061,,WINE RED KITCHEN,1.000,16L,16.000,L,MISC.
I-4467,,ASPARAGUS (STD) US,11.000,lb,1.000,lb,PRODUCE
I-11556,,BEANS EDAMAME KERNELS,10.000,Kg,1.000,Kg,PRODUCE
I-36383,,CEREAL HONEY'D CORN FLAKES ,6.000,bag,750.000,g,FOOD - GROCERY
I-50750,,CORIANDER WHOLE BULK,5.000,lb,16.000,oz,SPICES
I-14014,,EGGNOG CLASSIC 2L,2.000,L,1.000,L,DAIRY
I-2207,,MILK 2% 1L -CTN,1.000,L,1.000,L,DAIRY
I-7389,,NUT HAZELNUT WHOLE,3.000,Kg,1.000,Kg,FOOD - GROCERY
I-43864,,OATS STEELCUT,10.000,Kg,1.000,Kg,FOOD - GROCERY
I-5012,,PEACH SLCD GRADE A IQF,2.000,bag,2.500,Kg,PRODUCE
I-1127,,PIE SHELL U/SWT DEEP DISH 5IN ,120.000,CT,1.000,CT,BAKING-RAW INGREDIENTS
I-37476,,SEASONING TAJIN FRUIT,3401.000,g,1.000,g,FOOD - GROCERY
I-3592,,SUNFLOWER RAW TFC,3.000,Kg,1.000,Kg,FOOD - GROCERY
I-4918,,HERB THAI BASIL BC,1.000,lb,1.000,lb,PRODUCE
I-10791,,YELLOW CURRY PASTE,24.000,each,0.400,Kg,FOOD - GROCERY
