ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-17594,13,SHRIMP RED RH 16/20 EZ ARGENTI,1,lb,1,lb,SEAFOOD
I-13228,31,SQUASH BUTTERNUT PEELED,5,lb,1,lb,PRODUCE
I-47530,4,WONTON CHICKEN,320,ea,1,ea,FOOD - GROCERY
