ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-2333,3,PROSCIUTTO SLICED SAN DANIELE,1,Kg,1,Kg,DELI & PREPARED MEAT
I-3700,61,YEAST BAKERS FRSH,24,lb,1,lb,FOOD - GROCERY
