ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-1034,24,PITA PCKT BREAD WW 7IN,24,pak,6,CT,BREAD
I-15032,24,SOURDOUGH 5/8 COUNTRY ,1,LOAF,1,LOAF,BREAD
I-3360,24,MIX PANCAKE BUTTERMILK TFC,6,bag,2,Kg,FOOD - GROCERY
I-3425,24,PASTA SPIRAL EGG NOODLE MED ,10,lb,1,lb,FOOD - GROCERY
I-3103,24,SPRING ROLL WRAP 8.5 FROZEN,20,CT,1,CT,FOOD - GROCERY
I-2986,26,FLAX SEEDS BROWN ORGANIC,1,each,2,Kg,FOOD - GROCERY
I-7389,26,NUT HAZELNUT WHOLE,3,Kg,1,Kg,FOOD - GROCERY
I-3381,26,NUT WALNUT PCS CALIFORNIA TFC,3,Kg,1,Kg,FOOD - GROCERY
I-3592,26,SUNFLOWER RAW TFC,3,Kg,1,Kg,FOOD - GROCERY
I-45297,31,JACK FRUIT CANNED,24,can,0.565,Kg,FOOD - GROCERY
I-6829,31,OLIVE KALAMATA LRG PITTED,4,each,3,Kg,FOOD - GROCERY
I-3460,31,PINEAPPLE SLICE NAT JUICE CAN,24,SM CAN,398,ml,FOOD - GROCERY
I-3471,31,RAISIN SULTANA ,12.5,Kg,1,Kg,FOOD - GROCERY
I-19152,31,CHERRIES SOUR IQF,18,Kg,1,Kg,PRODUCE
I-5012,31,PEACH SLCD GRADE A IQF,2,bag,2.5,Kg,PRODUCE
I-13205,31,POMEGRANATES 2 LAYER,30,CT,1,CT,PRODUCE
I-29389,32,APPLES DICED IQF FRZ,1,bag,10,Kg,PRODUCE
I-4461,32,APPLES GALA ROYAL BC,100,CT,1,CT,PRODUCE
I-4271,32,APPLES GRANNY SMITH ,113,ea,1,CT,PRODUCE
I-4531,34,BLUEBERRIES FRZ  BC (30#),30,lb,1,lb,PRODUCE
I-2612,34,FRUIT BERRY BLEND IQF,6,bag,2.5,Kg,PRODUCE
I-4907,34,STRAWBERRIES WHOLE. IQF,5,Kg,1,Kg,PRODUCE
I-1489,35,ZEST SUGARED LEMON,5,lb,1,lb,BAKING-RAW INGREDIENTS
I-4491,36,BAK CHOY BC,50,lb,1,lb,PRODUCE
I-4546,36,BRUSSEL SPROUTS US,25,lb,1,lb,PRODUCE
I-4557,36,CABBAGE RED(50 LBS) BC,1,lb,1,CT,PRODUCE
I-4823,36,LETTUCE RADICCHIO US,3,HEAD,1,HEAD,PRODUCE
I-3677,37,TOMATO FIRE RST DCD ,6,LG CAN,2.84,L,FOOD - GROCERY
I-3079,38,GINGER PICKLED,20,lb,0.456,Kg,FOOD - GROCERY
I-4288,38,BEETS RED ,25,lb,1,lb,PRODUCE
I-4588,38,CARROTS BABY TRI-COLOURBC,24,BUNCH,1,BUNCH,PRODUCE
I-4568,38,"CARROTS DICED 1/4 US""",5,lb,1,lb,PRODUCE
I-4655,38,GALANGA ROOTIM,1,cs,40,lb,PRODUCE
I-57744,38,RADISH DAIKON SPROUTS,12,pak,2.5,oz,PRODUCE
I-5011,39,ONIONS RING BTD TEMPURA ,4,Kg,1,Kg,HM FROZEN SINGLE SERVE
I-6779,39,ONIONS JUMBO,50,lb,1,lb,PRODUCE
I-4747,39,"ONIONS RED DICED 1/4 US""",5,lb,1,lb,PRODUCE
I-3449,40,PEPPER JALAPENO SLCD,2,each,4,L,FOOD - GROCERY
I-3452,40,PICKLE BREAD AND BUTTER,2,4L,4,L,FOOD - GROCERY
I-3588,40,PUMPKIN KERN RAW,3,Kg,1,Kg,FOOD - GROCERY
I-4467,40,ASPARAGUS (STD) US,11,lb,1,lb,PRODUCE
I-4603,40,"CELERY DICED 3/4 US""",5,lb,1,lb,PRODUCE
I-4605,40,CELERY ROOTCA,1,lb,1,lb,PRODUCE
I-4637,40,DILL BABY BC,1,lb,1,lb,PRODUCE
I-4640,40,EGGPLANT MX,24,CT,1,CT,PRODUCE
I-13903,40,FENNEL UBC,1,lb,1,lb,PRODUCE
I-4617,40,HERB CHIVES BC,1,lb,1,lb,PRODUCE
I-4917,40,HERB TARRAGON BC,1,lb,1,lb,PRODUCE
I-4918,40,HERB THAI BASIL BC,1,lb,1,lb,PRODUCE
I-8395,40,MUSHROOM CRIMINI,1,lb,1,lb,PRODUCE
I-8340,40,MUSHROOM SHIMEJI WHITE,6,pak,5,oz,PRODUCE
I-41022,40,MUSHROOMS KING OYSTERS,5,lb,1,lb,PRODUCE
I-4732,40,MUSHROOMS OYSTER BC,5,lb,1,lb,PRODUCE
I-4735,40,MUSHROOMS PORTOBELLOBC,5,lb,1,lb,PRODUCE
I-11241,40,OKRA FROZEN CUT VADILAL,15,lb,454,g,PRODUCE
I-4775,40,PARSNIPS BC,20,lb,1,lb,PRODUCE
I-5016,40,RHUBARB CUT IQF,2,bag,2.5,Kg,PRODUCE
I-4437,40,SQUASH BUTTERNUT BC,1,lb,1,lb,PRODUCE
I-12325,40,SQUASH WINTER KABOCHA,1,lb,1,lb,PRODUCE
I-11519,41,CHIP HARDBITE JALAPENO,30,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-16497,41,POTATO BAKERS PLAIN - 80CT ,80,CT,1,CT,PRODUCE
I-16217,41,POTATO BAKERS PLAIN - US  ,50,CT,1,CT,PRODUCE
I-11669,42,YAMS US 5lb,5,lb,1,lb,PRODUCE
I-3364,43,MOLASSES COOKING BLACKSTRAP,5000,ml,1,g,FOOD - GROCERY
I-3661,43,SUGAR ICING,20,Kg,1,Kg,FOOD - GROCERY
I-3391,44,OIL SESAME 100% PURE,1,pak,1.8,L,FOOD - GROCERY
I-3575,51,SAUERKRAUT WINE 4L,2,4L,4,L,FOOD - GROCERY
I-7061,51,WINE RED KITCHEN,1,16L,16,L,MISC.
I-7060,51,WINE WHITE KITCHEN,1,16L,16,L,MISC.
I-2980,52,COCOA POWDER 3 KG,3,Kg,1,Kg,FOOD - GROCERY
I-37476,54,SEASONING TAJIN FRUIT,3401,g,1,g,FOOD - GROCERY
I-11181,54,ANISE STAR WHOLE,8,each,240,g,SPICES
I-3586,54,CARAWAY WHL,12,ea,550,g,SPICES
I-11214,54,CARDAMOM BLACK WHOLE,1,pak,320,g,SPICES
I-3620,54,CARDAMOM GROUND,1,each,454,g,SPICES
I-3627,54,CINNAMON STICK 6IN BOX,8,each,11.85,oz,SPICES
I-50750,54,CORIANDER WHOLE BULK,5,lb,16,oz,SPICES
I-3634,54,DILL WEED SHAKER ,8,ea,180,g,SPICES
I-3641,54,PAPRIKA SWEET SMKD,10,each,500,g,SPICES
I-3583,54,SEASONING OLD BAY,12,ea,680,g,SPICES
I-6825,57,VINEGAR WHT WINE TFC,2,JUG,5,L,FOOD - GROCERY
I-3133,58,BASE CHICK CONC LIQ G/FREE,4,pak,946,ml,FOOD - GROCERY
I-2652,58,PASTE CHIPOTLE FLVR CONC ,6,jar,14.4,fl oz,FOOD - GROCERY
I-41267,58,PASTE CURRY VINDALOO ASHOKA,4,ea,5,Kg,FOOD - GROCERY
I-2653,58,PASTE GARLIC RST FLVR CONC TFC,6,lb,1,lb,FOOD - GROCERY
I-11814,58,PASTE HARISSA,1,CT,410,g,FOOD - GROCERY
I-3431,58,PASTE MISO WHT,12,Kg,1,Kg,FOOD - GROCERY
I-37480,58,PASTE PEPPER AJI ,7.5,oz,28,g,FOOD - GROCERY
I-26960,58,SAUCE BBQ KANSAS,2,JUG,3.78,L,FOOD - GROCERY
I-3519,58,SAUCE HORSERADISH PURE,2,4L,4,L,FOOD - GROCERY
I-3520,58,SAUCE HOT ORIG RED FRANKS ,4,JUG,3.78,L,FOOD - GROCERY
I-3523,58,SAUCE KETJAP MANIS 10L,10,L,1,L,FOOD - GROCERY
I-3563,58,SAUCE TABASCO HOT PEPPER 350ML,12,LG BTL,350,ml,FOOD - GROCERY
I-29054,58,WASABI PWDR WASABIKO,1000,g,1,g,FOOD - GROCERY
I-10791,58,YELLOW CURRY PASTE,24,each,0.4,Kg,FOOD - GROCERY
I-3367,59,MUSTARD CRYO W/FITMENT,2,6L,6,L,FOOD - GROCERY
I-2898,59,MUSTARD DIJON WINE FLEUR,6,jar,1,Kg,FOOD - GROCERY
I-8374,59,POTSTICKER VEG 50PC,8,bag,50,ea,FOOD - GROCERY
I-3118,61,BAKING PWDR MAGIC,6,LG CAN,2.5,Kg,FOOD - GROCERY
I-3595,61,SMOKE LIQUID ARTIF,1,4L,4,L,FOOD - GROCERY
