ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-64875,18,TMRW BEEF GRND VEGAN FZ,2,bag,5,lb,MEAT
I-3113,57,VINEGAR APPLE CIDER,4,L,1,L,FOOD - GROCERY
