ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-31898,4,CHICK BREAST 4OZ B/LS/L BTRFL,1.000,Kg,1.000,Kg,POULTRY
I-3538,58,SAUCE RED HOT HOTTER,4.000,JUG,3.780,L,FOOD - GROCERY
