ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-9344,6,CHEESE BRIE GFS,2.650,lb,0.454,Kg,DAIRY
I-41924,18,PEA GREEN ASSORTED GRADE A IQF,6.000,ea,2.000,Kg,PRODUCE
I-63875,58,SAUCE SOY TAMARI G/FREE,11.340,L,1.000,L,FOOD - GROCERY
