ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-4717,36,MESCULIN MIX US 3LBS,3,lb,1,lb,PRODUCE
I-43646,3,PORK SKEWER 75G,1,CT,1,CT,MEAT
I-57557,13,PRAWN WHT PD T/OF 31/40 OW,1,lb,1,lb,SEAFOOD
I-8238,59,SPRING ROLL VEG 30g SIZE,90,ea,1,ea,FOOD - GROCERY
I-9341,24,"TORTILLA FLOUR 6""",24,pak,12,CT,BAKED GOODS
