ItemId,CategoryID,Description,CaseQty,CaseUOM,PakQty,PakUOM,InventoryGroup
I-40957,26,ALMOND SLICED BLANCHED,5,Kg,1000,g,FOOD - GROCERY
I-4715,31,MANGOES EQ,9,CT,1,CT,PRODUCE
I-46697,31,PEAR BARLETT,5,lb,1,lb,PRODUCE
I-5015,34,RASPBERRIES GRADE A IQF,2,bag,2.5,Kg,PRODUCE
I-4762,35,ORANGES US,5,lb,1,CT,PRODUCE
I-45827,36,CAULIFLOWER US,1,CT,1,CT,PRODUCE
I-4431,36,SPROUTS ALFALFA 12 X 100G,12,pak,100,g,PRODUCE
I-4382,39,ONIONS YELLOW MEDIUM ,50,lb,1,lb,PRODUCE
I-58502,40,BICKS DILL BABY,12,jar,1,jar,FOOD - GROCERY
I-58747,40,GRO CAULIFLOWER FROZEN,12,bag,1,bag,FOOD - GROCERY
I-54035,41,POTATO YELLOW STANDARD ORGANIC,50,lb,1,lb,PRODUCE
I-61317,41,CHIP HARDBITE ALL NATUR 150GM,15,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-61316,41,CHIP HARDBITE DRESSED|DILL|150,15,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-61315,41,CHIP HARDBITE SMOKIN BBQ 150GM,15,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-61516,41,CHIP HARDBITE SMOKN SWEE 150GM,15,bag,1,bag,"CHIPS, PRETZELS, NUTS"
I-58057,41,CHIP QUEPASA SALTED,12,ea,1,ea,"CHIPS, PRETZELS, NUTS"
I-34068,41,POTATOES MARBLE MEDLEY,50,lb,1,lb,FOOD - GROCERY
I-4950,42,YAMS US,40,lb,1,lb,PRODUCE
I-19999,52,CHOC SHAVINGS DARK,8,lb,1,lb,BAKING-RAW INGREDIENTS
I-19548,53,COFFEE BOLD GROUND,1,pak,1,pak,FAIR TRADE
I-8038,54,SEASONING CARIBBEAN JERK,510,g,1,g,SPICES
I-57481,55,AHA WATER SP BLUEB POM PET ,24,each,1,each,BEVERAGE
I-63063,55,BW ALO ALLURE,1,ea,1,ea,BEVERAGE
I-63064,55,BW ALO AWAKEN,1,ea,1,ea,BEVERAGE
I-1626,55,CLUB SODA 355ML (12pk),12,355ML,1,355ML,BEVERAGE
I-53016,55,COFFEE ICE TM HRTN ICD CPP VAN,12,each,1,ea,BEVERAGE
I-53015,55,COFFEE ICE TM HRTN REG,12,each,1,ea,BEVERAGE
I-1643,55,COKE CLASSIC 2L,8,1/2LTR,1,bottle,BEVERAGE
I-1640,55,COKE CLASSIC 355ML,24,355ML,1,ea,BEVERAGE
I-1649,55,COKE DIET 355ML,24,355ML,1,ea,BEVERAGE
I-43246,55,COKE DIET GINGER LIME 310ML,24,CT,1,ea,BEVERAGE
I-1657,55,FANTA GRAPE 473ML,12,473ML,1,473ML,BEVERAGE
I-58017,55,GT'S GUAVA KOMBU 480 ML,12,ea,1,ea,BEVERAGE
I-45753,55,"ICED TEA PEACE "" GREENEST """,12,ea,1,ea,BEVERAGE
I-43257,55,ICED TEA PEACE LEMON 695ML,12,each,1,ea,BEVERAGE
I-32466,55,ICED TEA PEACE PEACH 695ML,12,can,1,ea,BEVERAGE
I-2481,55,ICED TEA PEACE RAZLEBERY 695ML,12,bottle,1,bottle,BEVERAGE
I-54019,55,ICED TEA PEACE SNO BERRY 695ML,12,bottle,1,bottle,BEVERAGE
I-58585,55,KIJU CRAN POME BLUEBERRY,12,box,1,box,BEVERAGE
I-58575,55,KIJU OR APPLE 1lt,12,box,1,box,BEVERAGE
I-58569,55,KIJU POM & CHERRY ,12,box,1,box,BEVERAGE
I-1695,55,MONSTER ABSOLUTE,12,can,1,can,BEVERAGE
I-1696,55,MONSTER ASSAULT,12,can,1,473ML,BEVERAGE
I-14547,55,NESTEA HALF TEA/LMN 500ML,12,500ML,1,500ML,BEVERAGE
I-1711,55,NESTEA LEMON GREEN,12,500ML,1,473ML,BEVERAGE
I-1717,55,NESTEA ZERO 500ML,12,500ML,1,500ML,BEVERAGE
I-58326,55,RISE BLUEBER-MAPLE 414ML,12,bottle,1,bottle,BEVERAGE
I-58008,55,RISE GINGER OR 414ML,12,ea,1,ea,BEVERAGE
I-58044,55,RISE HIBISC ROSEHIP 414ML,12,ea,1,ea,BEVERAGE
I-58009,55,RISE LYCHEE JASM 414ML,12,ea,1,ea,BEVERAGE
I-1621,55,ROOT BEER BQ 355ML,12,355ML,1,355ML,BEVERAGE
I-58322,55,SANTACRUZ HALF&HALF ICE TEA LM,12,bottle,1,bottle,BEVERAGE
I-58589,55,SANTACRUZ LEMONADE OR,12,bottle,1,bottle,BEVERAGE
I-58059,55,SO NICE ALMD ORIGNA 1.75L,6,ea,1,ea,BEVERAGE
I-1731,55,SPRITE 500ML,24,500ML,1,500ML,BEVERAGE
I-37649,55,TEA BLACK BREAKFAST BLEND,6,box,16,each,BEVERAGE
I-37648,55,TEA BLACK CHAI,6,box,16,each,BEVERAGE
I-37650,55,TEA GREEN COCONUT GINGER,6,box,16,each,BEVERAGE
I-37655,55,TEA HERBAL CAMOMILE SWEET,6,box,16,each,BEVERAGE
I-61444,55,TEA ZEVIA GRAPEFRUIT ENERGY,12,355ML,1,355ML,BEVERAGE
I-61318,55,TEA ZEVIA HIBISCUS PASS,12,355ML,1,355ML,BEVERAGE
I-60939,55,TEA ZEVIA MANGO GINGER ,12,355ML,1,355ML,BEVERAGE
I-1837,55,WATER COCONUT BUDHA,12,bottle,1,bottle,BEVERAGE
I-47779,55,WATER SMART 1L ,12,ea,1,ea,BEVERAGE
I-1671,55,WATER SMARTWATER 591ML,24,591ML,1,bottle,BEVERAGE
I-56022,55,WATER SPARKLING BLUEB POM CA,12,each,1,each,BEVERAGE
I-44654,55,WATER SPARKLING LIME 355ML,12,355ML,1,bottle,BEVERAGE
I-47180,55,WATER SPARKLING SMART,24,591ML,1,bottle,BEVERAGE
I-1673,55,WATER VITAMIN ENERG,12,591ML,1,591ML,BEVERAGE
I-1675,55,WATER VITAMIN FOCUS,12,591ML,1,591ML,BEVERAGE
I-1677,55,WATER VITAMIN MULTI-V,12,591ML,1,591ML,BEVERAGE
I-1680,55,WATER VITAMIN XXX,12,591ML,1,591ML,BEVERAGE
I-41555,55,YERBA MATE BLUEPHORIA 458 ML,12,ea,1,ea,BEVERAGE
I-41838,55,YERBA MATE GRAPEFRUIT/GING355m,12,each,1,each,BEVERAGE
I-42879,55,YERBA MATE UNSWEETENED TERERE,12,each,1,each,BEVERAGE
I-62817,55,GB GUMMI FRUIT JUICE,10,ea,1,ea,FOOD - GROCERY
I-8035,58,SAUCE ANCHO CHIPOLTLE TFC,12,SM BTL,1,PTN,FOOD - GROCERY
I-3525,58,SAUCE MARINARA CRYO POUCH TFC,6,LG CAN,2.84,L,FOOD - GROCERY
I-60555,58,SAUCE TOMATO BASIL FELICETTI,12,ea,1,each,FOOD - GROCERY
I-60556,58,SAUCE TOMATO CHILI FELICETTI,12,ea,1,each,FOOD - GROCERY
I-58481,58,FRANK HOT SAUCE,12,bottle,1,bottle,FOOD - GROCERY
I-58483,58,KIKKOMAN SOYA SAUCE,12,bottle,1,bottle,FOOD - GROCERY
I-58486,58,NEWMANS ALFERDO SAUCE,12,jar,1,jar,FOOD - GROCERY
I-58488,58,NEWMANS SALSA CHUNKY,12,jar,1,jar,FOOD - GROCERY
I-58487,58,NEWSMAN MARINARA SAUCE,12,jar,1,jar,FOOD - GROCERY
I-61194,59,BAR SOLO-FRUIT&NUTS SUPERFOOD,6,BAR,1,BAR,CANDIES SNACKS
I-59922,59,BLUE DIA ALMOND THINKS 120GM,12,ea,1,ea,CANDIES SNACKS
I-58042,59,CHIP BOULDER COCONUT 128GM,12,ea,1,ea,CANDIES SNACKS
I-57985,59,CLIFF BAR CHOC CHIP,12,ea,1,ea,CANDIES SNACKS
I-58006,59,CLIFF BAR CHOCO PEANUT,12,BAR,1,BAR,CANDIES SNACKS
I-58004,59,CLIFF BAR COOL MINT,12,BAR,1,BAR,CANDIES SNACKS
I-58686,59,COOKIE GF GINGER,10,ea,1,ea,CANDIES SNACKS
I-58571,59,EJ MINI CHOCO CHIP SOFT,6,box,1,box,CANDIES SNACKS
I-58319,59,GIMME SESAME RST SEAWEED 5GM,12,pak,1,pak,CANDIES SNACKS
I-58578,59,GO-BIO FRUIT GUMMI,10,bag,1,bag,CANDIES SNACKS
I-58579,59,GO-BIO SOUR GUMMIES,10,bag,1,bag,CANDIES SNACKS
I-58580,59,GO-BIO VEGAN GUMMI,10,bag,1,bag,CANDIES SNACKS
I-58617,59,INNO SUPER SEEDS CLUSTERS,1,bag,1,bag,CANDIES SNACKS
I-40760,59,ION CHOCO & ALMONDS BAR,1,ea,1,ea,CANDIES SNACKS
I-40762,59,ION MILK CHOCOLATE BAR,1,ea,1,ea,CANDIES SNACKS
I-58052,59,KIND BAR ALMOND COCONUT 40GM,12,ea,1,ea,CANDIES SNACKS
I-58051,59,KIND BAR FRUIT&NUT 40GM,12,ea,1,ea,CANDIES SNACKS
I-58053,59,KIND BAR PNUTBUTTR DK CHOC 40G,12,ea,1,ea,CANDIES SNACKS
I-58620,59,KOALA GUMMY CONE,1,pak,1,pak,CANDIES SNACKS
I-58621,59,KOALA SOUR CONE,1,pak,1,pak,CANDIES SNACKS
I-58055,59,LARABAR CHOC BROWNIE 45GM,12,ea,1,ea,CANDIES SNACKS
I-58437,59,MCS PEPPERONI STK 2PK,1,ea,1,ea,CANDIES SNACKS
I-1908,59,MSC JERKY TERIYAKI 80G,1,ea,1,CT,CANDIES SNACKS
I-58730,59,NATURAL ENERGY BALL ALMOND,12,each,1,each,CANDIES SNACKS
I-58731,59,NATURAL ENERGY BALL COCO MACAD,12,each,1,each,CANDIES SNACKS
I-58729,59,NATURAL ENERGY BALL PEANUT,12,each,1,each,CANDIES SNACKS
I-58321,59,NATUREPATH CHOCO KOALA,12,BAR,1,BAR,CANDIES SNACKS
I-60559,59,NATUREPATH HEMP GRANOLA 325GM,12,BAR,1,BAR,CANDIES SNACKS
www,59,NESTLE KIT KAT 4 FINGER,1,ea,1,ea,CANDIES SNACKS
I-60946,59,NS SESAME RICE SNAP,12,ea,1,ea,CANDIES SNACKS
I-62900,59,NTY PEANUTBUT SMOOTHIE,12,ea,1,ea,CANDIES SNACKS
I-58630,59,OMG CHOCOLATE CLUSTERS,1,bag,1,bag,CANDIES SNACKS
I-58633,59,OMG PEANUT BUTTER ,1,bag,1,bag,CANDIES SNACKS
I-58695,59,PL CASHEW ROASTED SALTED,1,ea,1,ea,CANDIES SNACKS
I-58690,59,PL CASHEW SALTED 150G,1,ea,1,ea,CANDIES SNACKS
I-60507,59,PL CASHEW WHOL W/S,1,ea,1,ea,CANDIES SNACKS
I-58694,59,PL DELUXE MIXED NUT 80G,1,ea,1,ea,CANDIES SNACKS
I-59245,59,PL PEANUT COCKTAIL,1,ea,1,ea,CANDIES SNACKS
I-58688,59,PL PEANUT HONEY 150G,1,ea,1,ea,CANDIES SNACKS
I-58687,59,PL PEANUTS BBQ 150G,1,ea,1,ea,CANDIES SNACKS
I-58693,59,PL PISTACHIO DRY ROASTED,1,ea,1,ea,CANDIES SNACKS
I-58689,59,PL PISTACHIO NATURAL 150G,1,ea,1,ea,CANDIES SNACKS
I-58318,59,PLENTILS GAR&PARM 113GM,12,bag,1,bag,CANDIES SNACKS
I-58012,59,PLENTILS LIGHT SALT 113GM,12,ea,1,ea,CANDIES SNACKS
I-57547,59,POPCORN WHTE CHEDDAR,8,ea,1,ea,CANDIES SNACKS
I-46480,59,QUINOA KRUNCH DARK CHOC,1,ea,1,ea,CANDIES SNACKS
I-58014,59,SORBET MIN STRACC 562ML,8,ea,1,ea,CANDIES SNACKS
I-58623,59,SUPER MIX GUMMY 400G,1,pak,1,pak,CANDIES SNACKS
I-58624,59,SUPER MIX SOUR 400G,1,pak,1,pak,CANDIES SNACKS
I-61414,59,UGSC CAJUN SIZZLR MS,1,each,1,each,CANDIES SNACKS
I-60958,59,UGSC FANCY MOJO MIX,1,each,1,each,CANDIES SNACKS
I-58040,59,AMYS BEAN&RICE BURRIT,12,ea,1,ea,FOOD - GROCERY
I-55536,59,AMYS BOWL MUSH RISOT,12,ea,1,ea,FOOD - GROCERY
I-58038,59,AMYS MAC&CHEESE,12,box,1,box,FOOD - GROCERY
I-58565,59,ANNIE'S M & CHEESE,12,box,1,box,FOOD - GROCERY
I-59534,59,BOB'S FLOUR COCONUT 453G,4,bag,1,bag,FOOD - GROCERY
I-60931,59,BOB'S SORGHUM SWEET GF,4,bag,1,bag,FOOD - GROCERY
I-58325,59,BOWL TERIAY CHICK 241GM,8,ea,1,ea,FOOD - GROCERY
I-58463,59,CAMPBELL SOUP BLK BEAN QUINOA,24,can,1,can,FOOD - GROCERY
I-58462,59,CAMPBELLSOUP CHICK NOOD,24,can,1,can,FOOD - GROCERY
I-58479,59,CB TEX MEX SHRED,12,bag,1,bag,FOOD - GROCERY
I-58473,59,CHEEMO CHEESE PEROGIES,6,bag,1,bag,FOOD - GROCERY
I-58474,59,CL LEAF HUMMUS SNACK,12,box,1,box,FOOD - GROCERY
I-25496,59,CRACKER CRISP PECAN FRUIT BULK,600,g,1,g,FOOD - GROCERY
I-58744,59,DAIYA MARGHARITA PIZZA,8,box,1,box,FOOD - GROCERY
I-58745,59,DAIYA PEPPERONI PIZZA,8,box,1,box,FOOD - GROCERY
I-62803,59,DIAYA BURRITO TUSCAN,12,ea,1,ea,FOOD - GROCERY
I-61410,59,FLEISCH YEAST QUICKRISE,20,pak,1,pak,FOOD - GROCERY
I-58482,59,HEINZ KETCHUP,12,bottle,1,bottle,FOOD - GROCERY
I-58733,59,HERDEZ SALSA GREEN,12,bottle,1,bottle,FOOD - GROCERY
I-58734,59,HERDEZ SALSA MEDIUM,12,bottle,1,bottle,FOOD - GROCERY
I-58021,59,HOTCHER ORIGNIAL 50GM,6,box,8,ea,FOOD - GROCERY
I-43621,59,KASHI BAR DK CHOC ESPRESSO NUT,72,BAR,1,BAR,FOOD - GROCERY
I-44030,59,LUK YU Jasmin Tea 25s,40,ea,1,ea,FOOD - GROCERY
I-44031,59,LUK YU Oolong Tea 25s,40,ea,1,ea,FOOD - GROCERY
I-58749,59,NP MAPLE CINN WAFFLES,12,box,1,box,FOOD - GROCERY
I-59466,59,NP PUMPKIN FLAX GRANO 325G,12,each,1,each,FOOD - GROCERY
I-58581,59,NUMI BRKFST BLND,6,box,1,box,FOOD - GROCERY
I-58582,59,NUMI EARL GREY TEA,6,box,1,box,FOOD - GROCERY
I-59535,59,NUMI JASMINE GREEN TEA,6,box,1,box,FOOD - GROCERY
I-58583,59,NUMI MORO MINT TEA,6,box,1,box,FOOD - GROCERY
I-58020,59,NUTRA JASMINE WHITE 907GM,6,ea,1,ea,FOOD - GROCERY
I-58019,59,NUTRA WHITE BASMATI 907GM,6,ea,1,ea,FOOD - GROCERY
I-58060,59,OIL CANOLA 500ML,12,ea,1,ea,FOOD - GROCERY
I-58047,59,PIZZA MEATLESS,8,ea,1,ea,FOOD - GROCERY
I-59536,59,PLUM BRWN RICE CK THINS 95G,12,box,1,box,FOOD - GROCERY
I-58588,59,PRAIRIE PENNE RIGAT,12,bag,1,bag,FOOD - GROCERY
I-58056,59,PRAIRIE SPAGHETTI 454GM,12,box,1,box,FOOD - GROCERY
I-58492,59,RED ROSE OR PEKOE,12,box,1,box,FOOD - GROCERY
I-58493,59,ROGERS SUGAR WHITE,12,bag,1,bag,FOOD - GROCERY
I-58494,59,ROGERS UNBL FLOUR,10,bag,1,bag,FOOD - GROCERY
I-3061,59,SALMON WILD SOCKEYE CANNED,24,pak,185,g,FOOD - GROCERY
I-57732,59,SAMOSA BEEF,1,ea,1,each,FOOD - GROCERY
I-57733,59,SAMOSA CHICKEN,1,ea,1,each,FOOD - GROCERY
I-58495,59,SMUCKERS RASP JAM,12,jar,1,jar,FOOD - GROCERY
I-58496,59,SMUCKERS STRAWB JAM,12,jar,1,jar,FOOD - GROCERY
I-2712,59,SOUP CHIC NOODLE W/ HERB,4,BLOCK,1.81,Kg,FOOD - GROCERY
I-58485,59,SOUP LIPTON CHICK NOODLE,16,box,1,box,FOOD - GROCERY
I-58466,59,TRISCUIT BAL/BASIL,12,box,1,box,FOOD - GROCERY
I-58468,59,TRISCUIT ROAST GARLIC,12,box,1,box,FOOD - GROCERY
I-58469,59,TRISCUIT ROSEMARY ,12,box,1,box,FOOD - GROCERY
I-60942,59,UDI LASAGNA ITALIAN SAUSAGE,6,ea,1,ea,FOOD - GROCERY
I-61312,59,WELCH BERRIES ,1,ea,1,ea,FOOD - GROCERY
I-61313,59,WELCH MIXED FRUIT,1,ea,1,ea,FOOD - GROCERY
I-58497,59,WF BAKING CHIPS,12,bag,1,bag,FOOD - GROCERY
I-58500,59,WF BALSAMIC VINEGAR,12,bottle,1,bottle,FOOD - GROCERY
I-58498,59,WF BERRY BLEND IQF,12,bag,1,bag,FOOD - GROCERY
I-58499,59,WF CHICK PEAS,12,can,1,can,FOOD - GROCERY
I-58501,59,WF COCONUT MILK,12,bottle,1,can,FOOD - GROCERY
I-58504,59,WF EX VIR OLIVER OIL,12,bottle,1,bottle,FOOD - GROCERY
I-58505,59,WF GREEN LENTILS,12,bag,1,bag,FOOD - GROCERY
I-58506,59,WF LENTIL CAN,12,can,1,can,FOOD - GROCERY
I-58509,59,WF MUSTARD SQ BTL,12,bottle,1,bottle,FOOD - GROCERY
I-58508,59,WF OR MAPLE SYRUP,12,bottle,1,bottle,FOOD - GROCERY
I-58510,59,WF PEANUT BUTTER SMOOTH,12,jar,1,jar,FOOD - GROCERY
I-58511,59,WF W.W. ROTINI,20,bag,1,bag,FOOD - GROCERY
I-57736,59,WRAP SPIN&CHICKPEA,1,ea,1,ea,FOOD - GROCERY
I-16352,59,BEEF JERKY HOT TERIYAKI 80G,1,CT,1,CT,"JERKY, PEPPERONI"
I-58514,59,3M SCOTCH TAPE,12,piece,1,piece,MERCHANDISE
I-58513,59,ADVIL LIQUID GELS,1,box,1,box,MERCHANDISE
I-58542,59,ALOE HAND SOAP,6,each,1,each,MERCHANDISE
I-58516,59,ALWAYS OVERNIGHT,1,each,1,ea,MERCHANDISE
I-58722,59,APPLE LIGHTERING CABLE 3FT,1,each,1,each,MERCHANDISE
I-58724,59,AUXILIARY CABLE,1,each,1,each,MERCHANDISE
I-58518,59,AXE SHOW GEL,1,each,1,ea,MERCHANDISE
I-58519,59,BANDAID FABRIC,1,each,1,ea,MERCHANDISE
I-58520,59,BANDAID PLASTIC,1,each,1,ea,MERCHANDISE
I-58521,59,BIC DISP SHAVERS,1,each,1,ea,MERCHANDISE
I-58719,59,CERTIFIED WALL CHARGER,1,each,1,each,MERCHANDISE
I-58523,59,CHAPSTICK CHERRY,1,each,1,ea,MERCHANDISE
I-58524,59,CHAPSTICK REG,1,each,1,ea,MERCHANDISE
I-58525,59,COL DENTAL FLOSS,1,each,1,each,MERCHANDISE
I-58540,59,COL TOOTH BRUSH,1,each,1,each,MERCHANDISE
I-58526,59,COL WHITENING,1,each,1,each,MERCHANDISE
I-58529,59,DOVE COOL SPRAY,1,each,1,each,MERCHANDISE
I-58528,59,DOVE SOAP,24,pak,1,pak,MERCHANDISE
I-58720,59,EARBUDS WITH MIC,1,each,1,each,MERCHANDISE
I-58534,59,ESS SHAMPOO,1,each,1,each,MERCHANDISE
I-58515,59,FOIL WRAP ,24,each,1,each,MERCHANDISE
I-58533,59,GILLETTE SHAVE CREAM,1,each,1,each,MERCHANDISE
I-58532,59,GLAD WRAP,24,each,1,each,MERCHANDISE
I-58537,59,HAND SANITIZER (ONE STEP),1,each,1,each,MERCHANDISE
I-58697,59,HAND SANITIZER 8 OZ,1,each,1,each,MERCHANDISE
I-58536,59,LIFESTYLES CONDOM,1,each,1,each,MERCHANDISE
I-63059,59,LYSOL DISINFECT WIPES ,12,box,1,ea,MERCHANDISE
I-58698,59,MASKS,1,each,1,each,MERCHANDISE
I-58723,59,MICRO CABLE,1,each,1,each,MERCHANDISE
I-58736,59,NIVEA HAND CREAM,1,bottle,1,bottle,MERCHANDISE
I-58032,59,PAPER TOWEL 2CT,20,pak,1,pak,MERCHANDISE
I-58541,59,SARAN WRAP 30M,12,each,1,each,MERCHANDISE
I-58547,59,SPEED STK DEOD,1,each,1,each,MERCHANDISE
I-58548,59,TAMPAX PEAL,1,each,1,each,MERCHANDISE
I-58549,59,TAMPAX REGULAR,1,each,1,each,MERCHANDISE
I-58545,59,TIDE LIQ 32LD,6,each,1,each,MERCHANDISE
I-58556,59,TUMS ORIGINAL,1,each,1,each,MERCHANDISE
I-58557,59,TYLENOL COLD EXTRA,1,each,1,each,MERCHANDISE
I-58558,59,TYLENOL FLU D & N,1,each,1,each,MERCHANDISE
I-58561,59,WF SANDWICH BAG,12,box,1,box,MERCHANDISE
I-58562,59,WF TIE KIT LARGE BAG,12,box,1,box,MERCHANDISE
I-58563,59,ZIPLOC LGR FREEZ BAG,12,box,1,box,MERCHANDISE
I-58564,59,ZIPLOC SANDWICH BAG,12,box,1,box,MERCHANDISE
9z,59,FERRERO ROCHER T3 TRIPACK,12,ea,1,ea,MM CANDY Chocolate 
4m,59,HERSHEY OH HENRY ,24,ea,1,ea,MM CANDY Chocolate 
m1m,59,MARS CHOCOLATE BAR ,48,ea,1,ea,MM CANDY Chocolate 
67-,59,SNICKERS Chocolate Bar,1,each,1,ea,MM CANDY Chocolate 
I-39855,59,5-PEPPERMINT,1,each,1,each,MM CANDY Gum & Mints
I-40548,59,EXCEL  PEPPERMINT,1,each,1,each,MM CANDY Gum & Mints
I-49862,59,GARDEIN Swt & Sr Porkless Bite,8,ea,1,ea,MM Frozen Grocery
I-43280,59,LUCKY SPRINGROLL KIMCHI,8,each,1,ea,MM Frozen Grocery
I-51347,59,MCCAIN Tasti Taters,12,ea,1,ea,MM Frozen Grocery
I-36011,59,STAHLBUSH  Fruit Whole Strawbe,12,each,1,ea,MM Frozen Grocery
I-51354,59,WONG WING Chck Chow Mein,12,ea,1,ea,MM Frozen Grocery
I-32006,59,WONG WING SWEET N SOUR PORK,12,ea,1,ea,MM Frozen Grocery
I-48416,59,AMY Enchilada Whole meal,12,ea,1,ea,MM Frozen HMR
