invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount,Food Category,Category ID
253580,098448,382.77,2937,2.0,143.18,143.18,cs,71.59,savioardi (lady fingers) ,2023-05-12,CIOFFI'S MEAT MARKET AND DELI,17,B,Y,12000.0,pak,13,21,CANDIES SNACKS,WS1354,N,400.0,15.0,cs,7,Candy ,N,0,sugars and sweeteners,43.0
253818,098592,561.94,2937,1.0,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-05-15,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.0,pak,13,21,CANDIES SNACKS,WS1354,N,400.0,15.0,cs,7,Candy ,N,0,sugars and sweeteners,43.0
253879,098448CR,-143.18,2937,-2.0,-143.18,-143.18,cs,71.59,savioardi (lady fingers) ,2023-05-15,CIOFFI'S MEAT MARKET AND DELI,17,B,N,-12000.0,pak,13,21,CANDIES SNACKS,WS1354,N,400.0,15.0,cs,7,Candy ,N,0,sugars and sweeteners,43.0
255409,100030,491.36,2937,1.0,71.59,71.59,cs,71.59,savioardi (lady fingers) ,2023-05-31,CIOFFI'S MEAT MARKET AND DELI,5,B,N,6000.0,pak,13,21,CANDIES SNACKS,WS1354,N,400.0,15.0,cs,7,Candy ,N,0,sugars and sweeteners,43.0
255410,101072,732.65,2937,1.0,62.99,62.99,cs,62.99,savioardi (lady fingers) ,2023-06-12,CIOFFI'S MEAT MARKET AND DELI,5,B,Y,6000.0,pak,13,21,CANDIES SNACKS,WS1354,N,400.0,15.0,cs,7,Candy ,N,0,sugars and sweeteners,43.0
254881,9001986310,1036.99,62911,1.0,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-05-31,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,6999005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254883,9002017833,6536.47,62911,1.0,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,6999005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254595,0254595,418.58,62911,1.0,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-06-02,STORE: Orchard Commons Dining Room,89,T,N,2.0,SHEET,231,19,BAKED GOODS,6999005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254596,0254595,-418.58,62911,-1.0,-72.18,-72.18,cs,72.18,bar brownie triple choc chuck ,2023-06-02,STORE: SUMCONF CC00534,81,F,N,-2.0,SHEET,262,19,BAKED GOODS,6999005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255354,9002187866,2599.92,62911,1.0,72.18,72.18,cs,72.18,bar brownie triple choc chuck ,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,6999005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254461,26611,127.27,13791,1.0,30.9,30.9,cs,30.9,bar gf nanaimo 3x3 wrapped,2023-05-25,WENDEL'S TRUE FOODS,88,B,N,12.0,CT,60,19,BAKED GOODS,2720RTC,N,1.0,12.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254618,26625,256.73,13791,1.0,30.9,30.9,cs,30.9,bar gf nanaimo 3x3 wrapped,2023-05-30,WENDEL'S TRUE FOODS,89,B,Y,12.0,CT,60,19,BAKED GOODS,2720RTC,N,1.0,12.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254595,0254595,418.58,16095,1.0,56.1,56.1,cs,56.1,bar lemon burst macaroon,2023-06-02,STORE: Orchard Commons Dining Room,89,T,N,2.0,SHEET,231,19,BAKED GOODS,5693005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254596,0254595,-418.58,16095,-1.0,-56.1,-56.1,cs,56.1,bar lemon burst macaroon,2023-06-02,STORE: SUMCONF CC00534,81,F,N,-2.0,SHEET,262,19,BAKED GOODS,5693005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254318,9001905295,2710.74,1020,1.0,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,2.0,SHEET,26,19,BAKED GOODS,1174120,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254037,9001905306,451.02,1020,1.0,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-05-24,GORDON FOOD SERVICE (GFS),88,B,N,2.0,SHEET,26,19,BAKED GOODS,1174120,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254605,9001973218,3404.8,1020,1.0,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-05-30,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1174120,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254883,9002017833,6536.47,1020,1.0,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1174120,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254595,0254595,418.58,1020,1.0,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-06-02,STORE: Orchard Commons Dining Room,89,T,N,2.0,SHEET,231,19,BAKED GOODS,1174120,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254596,0254595,-418.58,1020,-1.0,-57.18,-57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-06-02,STORE: SUMCONF CC00534,81,F,N,-2.0,SHEET,262,19,BAKED GOODS,1174120,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254886,9002084454,1077.21,1020,1.0,57.18,57.18,cs,57.18,bar nanaimo scored 12x16in ,2023-06-08,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1174120,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
253187,551861,165.35,1241,6.0,62.94,62.94,6 pk,10.49,bar oat fudge(6 pack),2023-05-25,Sevco Enterprises Ltd.,81,B,Y,36.0,CT,530,19,BAKED GOODS,MTB040,N,1.0,6.0,6 pk,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24.0
253251,18095914,142.85,63683,4.0,5.0,5.0,ea,1.25,biscuits ham&cheese ea,2023-05-01,HILLCREST BAKERY & DELI LTD.,88,B,N,4.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
253223,18095903,249.3,63683,6.0,7.5,7.5,ea,1.25,biscuits ham&cheese ea,2023-05-01,HILLCREST BAKERY & DELI LTD.,41,B,N,6.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
253252,18095928,165.55,63683,4.0,5.0,5.0,ea,1.25,biscuits ham&cheese ea,2023-05-04,HILLCREST BAKERY & DELI LTD.,88,B,N,4.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254756,18096012,261.5,63683,4.0,5.0,5.0,ea,1.25,biscuits ham&cheese ea,2023-05-06,HILLCREST BAKERY & DELI LTD.,88,B,N,4.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
253468,18095936,187.1,63683,4.0,5.0,5.0,ea,1.25,biscuits ham&cheese ea,2023-05-08,HILLCREST BAKERY & DELI LTD.,88,B,N,4.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254345,18095937,170.65,63683,4.0,5.0,5.0,ea,1.25,biscuits ham&cheese ea,2023-05-11,HILLCREST BAKERY & DELI LTD.,88,B,N,4.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254409,18095957,129.85,63683,4.0,5.0,5.0,ea,1.25,biscuits ham&cheese ea,2023-05-18,HILLCREST BAKERY & DELI LTD.,88,B,N,4.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254410,18095974,433.5,63683,8.0,10.0,10.0,ea,1.25,biscuits ham&cheese ea,2023-05-23,HILLCREST BAKERY & DELI LTD.,88,B,N,8.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254579,18095993,263.15,63683,4.0,5.0,5.0,ea,1.25,biscuits ham&cheese ea,2023-05-29,HILLCREST BAKERY & DELI LTD.,88,B,N,4.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254757,18096013,156.0,63683,4.0,5.0,5.0,ea,1.25,biscuits ham&cheese ea,2023-06-08,HILLCREST BAKERY & DELI LTD.,88,B,N,4.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255081,18096032,186.6,63683,4.0,5.0,5.0,ea,1.25,biscuits ham&cheese ea,2023-06-15,HILLCREST BAKERY & DELI LTD.,88,B,N,4.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255283,18096050,295.45,63683,8.0,10.0,10.0,ea,1.25,biscuits ham&cheese ea,2023-06-19,HILLCREST BAKERY & DELI LTD.,88,B,N,8.0,ea,544,19,BAKED GOODS,901,N,1.0,1.0,ea,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
253449,9001622196,1663.96,1028,1.0,43.78,43.78,cs,43.78,bread naan original teardrop,2023-05-01,GORDON FOOD SERVICE (GFS),17,B,Y,48.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24.0
253445,9001707998,1388.89,1028,1.0,42.24,42.24,cs,42.24,bread naan original teardrop,2023-05-08,GORDON FOOD SERVICE (GFS),17,B,N,48.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
253849,9001823787,1728.37,1028,1.0,42.24,42.24,cs,42.24,bread naan original teardrop,2023-05-17,GORDON FOOD SERVICE (GFS),17,B,N,48.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254213,9001855595,5058.98,1028,1.0,42.24,42.24,cs,42.24,bread naan original teardrop,2023-05-19,GORDON FOOD SERVICE (GFS),17,B,N,48.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254229,9001936583,2566.23,1028,1.0,42.24,42.24,cs,42.24,bread naan original teardrop,2023-05-26,GORDON FOOD SERVICE (GFS),17,B,N,48.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254670,9001957382,2183.39,1028,1.0,42.24,42.24,cs,42.24,bread naan original teardrop,2023-05-29,GORDON FOOD SERVICE (GFS),17,B,N,48.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254672,9002017841,2267.04,1028,1.0,42.24,42.24,cs,42.24,bread naan original teardrop,2023-06-02,GORDON FOOD SERVICE (GFS),17,B,N,48.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255095,9002102181,3068.88,1028,1.0,42.24,42.24,cs,42.24,bread naan original teardrop,2023-06-09,GORDON FOOD SERVICE (GFS),17,B,N,48.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255205,9002187870,5122.35,1028,1.0,42.24,42.24,cs,42.24,bread naan original teardrop,2023-06-16,GORDON FOOD SERVICE (GFS),17,B,N,48.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255319,9002212536,2939.92,1028,2.0,84.48,84.48,cs,42.24,bread naan original teardrop,2023-06-19,GORDON FOOD SERVICE (GFS),17,B,N,96.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254618,26625,256.73,13790,1.0,29.55,29.55,cs,29.55,brownie gf choc 3x3 wrapped,2023-05-30,WENDEL'S TRUE FOODS,89,B,Y,12.0,CT,60,19,BAKED GOODS,2654RTC,N,1.0,12.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254312,9001770019,1754.79,1016,1.0,69.53,69.53,cs,69.53,brownie rocky road 12x16in tfc,2023-05-12,GORDON FOOD SERVICE (GFS),89,B,Y,2.0,SHEET,26,19,BAKED GOODS,5801205,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254321,9001936562,2922.27,1016,1.0,69.53,69.53,cs,69.53,brownie rocky road 12x16in tfc,2023-05-26,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,5801205,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254883,9002017833,6536.47,1016,1.0,69.53,69.53,cs,69.53,brownie rocky road 12x16in tfc,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,5801205,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255358,9002227912,736.86,1016,1.0,69.53,69.53,cs,69.53,brownie rocky road 12x16in tfc,2023-06-20,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,5801205,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254318,9001905295,2710.74,1051,1.0,62.86,62.86,cs,62.86,cake german choc 12x16in,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,2.0,SHEET,26,19,BAKED GOODS,1190990,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254321,9001936562,2922.27,1051,1.0,62.86,62.86,cs,62.86,cake german choc 12x16in,2023-05-26,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1190990,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254605,9001973218,3404.8,1051,1.0,62.86,62.86,cs,62.86,cake german choc 12x16in,2023-05-30,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1190990,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254881,9001986310,1036.99,1051,1.0,62.86,62.86,cs,62.86,cake german choc 12x16in,2023-05-31,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1190990,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254883,9002017833,6536.47,1051,1.0,62.86,62.86,cs,62.86,cake german choc 12x16in,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1190990,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255354,9002187866,2599.92,1051,1.0,62.86,62.86,cs,62.86,cake german choc 12x16in,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1190990,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255358,9002227912,736.86,1051,1.0,62.86,62.86,cs,62.86,cake german choc 12x16in,2023-06-20,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1190990,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255123,72047342,714.79,63569,1.0,123.11,123.11,cs,123.11,cake gf choco molten,2023-06-12,SNOW CAP ENTERPRISES LTD.,17,B,Y,36.0,ea,54,19,BAKED GOODS,GSGFCOUL36,N,1.0,36.0,cs,2,Food,Y,0,"wheat/rye (bread, pasta, baked goods)",24.0
253834,366117,175.5,64919,4.0,168.0,168.0,DOZ,42.0,cake lava each,2023-05-10,Trump food,5,B,N,48.0,each,253,19,BAKED GOODS,622,N,1.0,12.0,DOZ,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254258,366388,175.5,64919,4.0,168.0,168.0,DOZ,42.0,cake lava each,2023-05-26,Trump food,5,B,N,48.0,each,253,19,BAKED GOODS,622,N,1.0,12.0,DOZ,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255423,366728,175.5,64919,4.0,168.0,168.0,DOZ,42.0,cake lava each,2023-06-16,Trump food,5,B,N,48.0,each,253,19,BAKED GOODS,622,N,1.0,12.0,DOZ,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254318,9001905295,2710.74,1060,1.0,52.88,52.88,cs,52.88,cake maple choc mania 16in,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,2.0,CAKE,26,19,BAKED GOODS,5434005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254881,9001986310,1036.99,1060,1.0,52.88,52.88,cs,52.88,cake maple choc mania 16in,2023-05-31,GORDON FOOD SERVICE (GFS),89,B,N,2.0,CAKE,26,19,BAKED GOODS,5434005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254883,9002017833,6536.47,1060,1.0,52.88,52.88,cs,52.88,cake maple choc mania 16in,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.0,CAKE,26,19,BAKED GOODS,5434005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255354,9002187866,2599.92,1060,1.0,52.88,52.88,cs,52.88,cake maple choc mania 16in,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,2.0,CAKE,26,19,BAKED GOODS,5434005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255358,9002227912,736.86,1060,1.0,52.88,52.88,cs,52.88,cake maple choc mania 16in,2023-06-20,GORDON FOOD SERVICE (GFS),89,B,N,2.0,CAKE,26,19,BAKED GOODS,5434005,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254318,9001905295,2710.74,11824,1.0,54.9,54.9,cs,54.9,cake sheet brnie dbl choc fudg,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,2.0,SHEET,26,19,BAKED GOODS,1184900,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254568,9001957384,1043.54,11824,1.0,54.9,54.9,CA,54.9,cake sheet brnie dbl choc fudg,2023-05-29,GORDON FOOD SERVICE (GFS),88,B,N,2.0,SHEET,26,19,BAKED GOODS,1184900,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254881,9001986310,1036.99,11824,1.0,54.9,54.9,cs,54.9,cake sheet brnie dbl choc fudg,2023-05-31,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1184900,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254883,9002017833,6536.47,11824,1.0,54.9,54.9,cs,54.9,cake sheet brnie dbl choc fudg,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1184900,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255354,9002187866,2599.92,11824,1.0,54.9,54.9,cs,54.9,cake sheet brnie dbl choc fudg,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1184900,N,1.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254312,9001770019,1754.79,16007,1.0,49.73,49.73,CA,49.73,cake sheet carrot country,2023-05-12,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1174125,N,1.0,2.0,CA,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254318,9001905295,2710.74,16007,1.0,49.73,49.73,CA,49.73,cake sheet carrot country,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1174125,N,1.0,2.0,CA,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254883,9002017833,6536.47,16007,1.0,49.73,49.73,CA,49.73,cake sheet carrot country,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,2.0,SHEET,26,19,BAKED GOODS,1174125,N,1.0,2.0,CA,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254318,9001905295,2710.74,16216,1.0,60.42,60.42,cs,60.42,cake sheet triple choc fudge,2023-05-24,GORDON FOOD SERVICE (GFS),89,B,Y,48.0,SHEET,26,19,BAKED GOODS,1184897,N,24.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254883,9002017833,6536.47,16216,1.0,60.42,60.42,cs,60.42,cake sheet triple choc fudge,2023-06-02,GORDON FOOD SERVICE (GFS),89,B,N,48.0,SHEET,26,19,BAKED GOODS,1184897,N,24.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254595,0254595,418.58,16216,1.0,60.42,60.42,cs,60.42,cake sheet triple choc fudge,2023-06-02,STORE: Orchard Commons Dining Room,89,T,N,48.0,SHEET,231,19,BAKED GOODS,1184897,N,24.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
254596,0254595,-418.58,16216,-1.0,-60.42,-60.42,cs,60.42,cake sheet triple choc fudge,2023-06-02,STORE: SUMCONF CC00534,81,F,N,-48.0,SHEET,262,19,BAKED GOODS,1184897,N,24.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
255354,9002187866,2599.92,16216,1.0,60.42,60.42,cs,60.42,cake sheet triple choc fudge,2023-06-16,GORDON FOOD SERVICE (GFS),89,B,N,48.0,SHEET,26,19,BAKED GOODS,1184897,N,24.0,2.0,cs,2,Food,N,0,"wheat/rye (bread, pasta, baked goods)",24.0
253487,18095916,444.2,63691,12.0,35.4,35.4,ea,2.95,chicken roll each,2023-05-01,HILLCREST BAKERY & DELI LTD.,27,B,N,12.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
253223,18095903,249.3,63691,12.0,35.4,35.4,ea,2.95,chicken roll each,2023-05-01,HILLCREST BAKERY & DELI LTD.,41,B,N,12.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
253193,0253193,507.03,63691,12.0,35.4,35.4,ea,2.95,chicken roll each,2023-05-03,STORE: Ikes UBC,99,T,N,12.0,ea,215,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
253194,0253193,-507.03,63691,-12.0,-35.4,-35.4,ea,2.95,chicken roll each,2023-05-03,STORE: LAW CC00556,41,F,N,-12.0,ea,285,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
253252,18095928,165.55,63691,15.0,44.25,44.25,ea,2.95,chicken roll each,2023-05-04,HILLCREST BAKERY & DELI LTD.,88,B,N,15.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
254756,18096012,261.5,63691,40.0,118.0,118.0,ea,2.95,chicken roll each,2023-05-06,HILLCREST BAKERY & DELI LTD.,88,B,N,40.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
253488,18095938,405.8,63691,12.0,35.4,35.4,ea,2.95,chicken roll each,2023-05-08,HILLCREST BAKERY & DELI LTD.,27,B,N,12.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
253468,18095936,187.1,63691,15.0,44.25,44.25,ea,2.95,chicken roll each,2023-05-08,HILLCREST BAKERY & DELI LTD.,88,B,N,15.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
254345,18095937,170.65,63691,15.0,44.25,44.25,ea,2.95,chicken roll each,2023-05-11,HILLCREST BAKERY & DELI LTD.,88,B,N,15.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
253479,0253479,584.44,63691,10.0,29.5,29.5,ea,2.95,chicken roll each,2023-05-11,STORE: Ikes UBC,99,T,N,10.0,ea,215,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
253480,0253479,-584.44,63691,-10.0,-29.5,-29.5,ea,2.95,chicken roll each,2023-05-11,STORE: LAW CC00556,41,F,N,-10.0,ea,285,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
254407,18095956,131.1,63691,15.0,44.25,44.25,ea,2.95,chicken roll each,2023-05-15,HILLCREST BAKERY & DELI LTD.,88,B,N,15.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
254225,18095959,306.25,63691,12.0,35.4,35.4,ea,2.95,chicken roll each,2023-05-15,HILLCREST BAKERY & DELI LTD.,27,B,N,12.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
254223,18095960,238.45,63691,6.0,17.7,17.7,ea,2.95,chicken roll each,2023-05-18,HILLCREST BAKERY & DELI LTD.,27,B,N,6.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
254409,18095957,129.85,63691,15.0,44.25,44.25,ea,2.95,chicken roll each,2023-05-18,HILLCREST BAKERY & DELI LTD.,88,B,N,15.0,ea,544,19,BAKED GOODS,83,N,1.0,1.0,ea,2,Food,N,0,"poultry (chicken, turkey)",4.0
